term,ENTREZID
dme04145,33418
dme04145,45012
dme04145,34262
dme04145,37825
dme04145,31521
dme04145,42446
dme04145,33283
dme04145,42739
dme04145,26067074
dme04145,26067075
dme04145,26067076
dme04145,36973
dme04145,43359
dme04145,34695
dme04145,36173
dme04145,38633
dme04145,41885
dme04145,41236
dme04145,37733
dme04145,42850
dme04145,33319
dme04145,37141
dme04145,43319
dme04145,40372
dme04145,42095
dme04145,42096
dme04145,42841
dme04145,34735
dme04145,41566
dme04145,41868
dme04145,42341
dme04145,37033
dme04145,34493
dme04145,36546
dme04145,34495
dme04145,34482
dme04145,40044
dme04145,31405
dme04145,45247
dme04145,41806
dme04145,42192
dme04145,31030
dme04145,40444
dme04145,38580
dme04145,40389
dme04145,42214
dme04145,42159
dme04145,36798
dme04145,35944
dme04145,36826
dme04145,32496
dme04145,41135
dme04145,44702
dme04145,36731
dme04145,44086
dme04145,39130
dme04145,31235
dme04145,41107
dme04145,38831
dme04145,35405
dme04145,36310
dme04145,36900
dme04145,38129
dme04145,38127
dme04145,38122
dme04145,38144
dme04145,39536
dme04145,37238
dme04145,41124
dme04145,41136
dme04145,41166
dme04145,41183
dme04145,34211
dme04145,33905
dme04145,43984
dme04145,41096
dme04145,31994
dme04145,46074
dme04145,32620
dme04146,3772183
dme04146,3771756
dme04146,35231
dme04146,35228
dme04146,36669
dme04146,35255
dme04146,33978
dme04146,40787
dme04146,38598
dme04146,43831
dme04146,37285
dme04146,33955
dme04146,39251
dme04146,3772165
dme04146,42833
dme04146,36128
dme04146,2768954
dme04146,43332
dme04146,32992
dme04146,34188
dme04146,42751
dme04146,38100
dme04146,36029
dme04146,43420
dme04146,31099
dme04146,31100
dme04146,31141
dme04146,42023
dme04146,53578
dme04146,32296
dme04146,44183
dme04146,35213
dme04146,42022
dme04146,42021
dme04146,35140
dme04146,3771779
dme04146,45707
dme04146,35232
dme04146,41897
dme04146,41895
dme04146,41894
dme04146,40615
dme04146,43772
dme04146,37986
dme04146,38532
dme04146,38445
dme04146,317944
dme04146,2768725
dme04146,3772247
dme04146,32582
dme04146,5740152
dme04146,33256
dme04146,31587
dme04146,40293
dme04146,40056
dme04146,31522
dme04146,40294
dme04146,31641
dme04146,53586
dme04146,36462
dme04146,42375
dme04146,37028
dme04146,36860
dme04146,34703
dme04146,42074
dme04146,34630
dme04146,39343
dme04146,43133
dme04146,41896
dme04146,38994
dme04146,45460
dme04146,39652
dme04146,40048
dme04146,39658
dme04146,38941
dme04146,44291
dme04146,3771951
dme04146,41605
dme04146,38182
dme04146,38205
dme04146,36857
dme04146,36758
dme04146,46068
dme04146,36878
dme04146,36232
dme04146,34198
dme04146,35337
dme04146,33898
dme04146,33016
dme04146,37445
dme04146,37446
dme04148,37233
dme04148,38735
dme04148,42817
dme04148,37877
dme04148,35971
dme04148,41084
dme04148,32947
dme04148,3354888
dme04148,36109
dme04148,40081
dme04148,42008
dme04148,31872
dme04148,43775
dme04148,32080
dme04148,32089
dme04148,3355130
dme04148,43828
dme04148,46717
dme04148,34451
dme04148,326109
dme04148,43501
dme04148,38218
dme04148,38146
dme04148,44573
dme04148,31118
dme04148,261623
dme04148,317987
dme04148,326219
dme04148,318096
dme04148,35799
dme04148,2768679
dme04148,33418
dme04148,49297
dme04148,45278
dme04148,34840
dme04148,36488
dme04148,32610
dme04148,43580
dme04148,34708
dme04148,34633
dme04148,42866
dme04148,43319
dme04148,42841
dme04148,32817
dme04148,34450
dme04148,39160
dme04148,39362
dme04148,42192
dme04148,34772
dme04148,44390
dme04148,34780
dme04148,43514
dme04148,43558
dme04148,41107
dme04148,38831
dme04148,35767
dme04148,35766
dme04148,41643
dme04148,32567
dme04148,41136
dme04148,41166
dme04148,32615
dme04148,32609
dme04150,36604
dme04150,38743
dme04150,38654
dme04150,40748
dme04150,117332
dme04150,3355041
dme04150,40679
dme04150,31700
dme04150,39454
dme04150,41071
dme04150,38176
dme04150,38017
dme04150,34624
dme04150,45668
dme04150,3354888
dme04150,36328
dme04150,31220
dme04150,39151
dme04150,39149
dme04150,40193
dme04150,43422
dme04150,31137
dme04150,38454
dme04150,32249
dme04150,31872
dme04150,31023
dme04150,41189
dme04150,34997
dme04150,41550
dme04150,33139
dme04150,45307
dme04150,32078
dme04150,42549
dme04150,31248
dme04150,33203
dme04150,40941
dme04150,31221
dme04150,31903
dme04150,43904
dme04150,318552
dme04150,31059
dme04150,39625
dme04150,326255
dme04150,2768992
dme04150,45012
dme04150,39902
dme04150,41957
dme04150,3355135
dme04150,45525
dme04150,39858
dme04150,42446
dme04150,44432
dme04150,31543
dme04150,31659
dme04150,34540
dme04150,34009
dme04150,34010
dme04150,34011
dme04150,35042
dme04150,34695
dme04150,47396
dme04150,35055
dme04150,37122
dme04150,43991
dme04150,64880
dme04150,44279
dme04150,36497
dme04150,43265
dme04150,42862
dme04150,42869
dme04150,42341
dme04150,32838
dme04150,36897
dme04150,48311
dme04150,39152
dme04150,44437
dme04150,40201
dme04150,33399
dme04150,43505
dme04150,34790
dme04150,32919
dme04150,38923
dme04150,36826
dme04150,39150
dme04150,44702
dme04150,36731
dme04150,38878
dme04150,31235
dme04150,36775
dme04150,41633
dme04150,38793
dme04150,35793
dme04150,35790
dme04150,35762
dme04150,39550
dme04150,32677
dme04150,41673
dme04150,41140
dme04150,40090
dme04150,40548
dme04156,44148
dme04156,37706
dme04156,42801
dme04156,48532
dme04156,32045
dme04156,42132
dme04156,38389
dme04156,43709
dme04156,41189
dme04156,34763
dme04156,40653
dme04156,44289
dme04156,32216
dme04156,31256
dme04156,48572
dme04156,31903
dme04156,37493
dme04156,32001
dme04156,31156
dme04156,3355173
dme04156,32133
dme04156,39433
dme04156,5740113
dme04156,31543
dme04156,41843
dme04156,32701
dme04156,47396
dme04156,49260
dme04156,42922
dme04156,33796
dme04156,43549
dme04156,36722
dme04156,36583
dme04156,47767
dme04156,40138
dme04156,49780
dme04156,48531
dme04156,32617
dme04156,19893528
dme04213,43383
dme04213,38654
dme04213,40333
dme04213,39251
dme04213,43644
dme04213,31328
dme04213,31220
dme04213,39151
dme04213,39149
dme04213,35419
dme04213,31666
dme04213,53427
dme04213,53432
dme04213,53426
dme04213,42549
dme04213,44920
dme04213,33203
dme04213,43904
dme04213,48582
dme04213,48581
dme04213,41709
dme04213,44921
dme04213,38285
dme04213,317967
dme04213,2768992
dme04213,41957
dme04213,42446
dme04213,41840
dme04213,31543
dme04213,34284
dme04213,37744
dme04213,47396
dme04213,34708
dme04213,42852
dme04213,64880
dme04213,38284
dme04213,50022
dme04213,43133
dme04213,34689
dme04213,48583
dme04213,39152
dme04213,40048
dme04213,38565
dme04213,41609
dme04213,40180
dme04213,35931
dme04213,39150
dme04213,33569
dme04213,36878
dme04213,39542
dme04213,36232
dme04213,32485
dme04213,34198
dme04213,41140
dme04213,32406
dme04214,37455
dme04214,36615
dme04214,31746
dme04214,37247
dme04214,44505
dme04214,43651
dme04214,3354888
dme04214,53577
dme04214,36054
dme04214,34995
dme04214,32360
dme04214,40016
dme04214,42008
dme04214,35540
dme04214,34996
dme04214,32386
dme04214,44936
dme04214,39659
dme04214,40653
dme04214,36057
dme04214,33231
dme04214,31221
dme04214,33638
dme04214,318725
dme04214,33445
dme04214,39962
dme04214,53585
dme04214,252554
dme04214,2768677
dme04214,3772082
dme04214,45827
dme04214,31581
dme04214,3355109
dme04214,32608
dme04214,40015
dme04214,40014
dme04214,32256
dme04214,31165
dme04214,42745
dme04214,42366
dme04214,42692
dme04214,40009
dme04214,37729
dme04214,42845
dme04214,44801
dme04214,41260
dme04214,32849
dme04214,41839
dme04214,36914
dme04214,33782
dme04214,33390
dme04214,37216
dme04214,31011
dme04214,43514
dme04214,40958
dme04214,35528
dme04214,39173
dme04214,36251
dme04214,41756
dme04214,47767
dme04214,32566
dme04214,41140
dme04214,12798547
dme04215,42077
dme04215,39753
dme04215,42594
dme04215,34995
dme04215,42008
dme04215,34996
dme04215,53585
dme04215,40015
dme04215,40014
dme04215,40009
dme04215,37729
dme04215,42850
dme04215,44801
dme04215,41260
dme04215,32849
dme04215,36914
dme04215,31011
dme04215,43514
dme04215,39173
dme04215,36251
dme04215,36748
dme04215,41756
dme04215,32646
dme04310,31310
dme04310,45343
dme04310,46456
dme04310,39474
dme04310,31151
dme04310,44843
dme04310,36125
dme04310,32996
dme04310,32997
dme04310,43644
dme04310,40651
dme04310,37713
dme04310,36139
dme04310,32995
dme04310,39885
dme04310,39751
dme04310,42574
dme04310,37909
dme04310,44642
dme04310,43670
dme04310,31075
dme04310,32132
dme04310,43856
dme04310,31829
dme04310,37763
dme04310,31023
dme04310,31014
dme04310,31016
dme04310,53445
dme04310,44355
dme04310,3355143
dme04310,48448
dme04310,35207
dme04310,45307
dme04310,43725
dme04310,43828
dme04310,32078
dme04310,39659
dme04310,35742
dme04310,40260
dme04310,32221
dme04310,43673
dme04310,38146
dme04310,31738
dme04310,36057
dme04310,32188
dme04310,31248
dme04310,318552
dme04310,31617
dme04310,318725
dme04310,39596
dme04310,31597
dme04310,117463
dme04310,2768873
dme04310,2768872
dme04310,2768902
dme04310,2768901
dme04310,2768900
dme04310,2768899
dme04310,2768898
dme04310,2768897
dme04310,2768896
dme04310,2768906
dme04310,2768905
dme04310,2768904
dme04310,42504
dme04310,43769
dme04310,41873
dme04310,31376
dme04310,36436
dme04310,53439
dme04310,33212
dme04310,5740827
dme04310,44317
dme04310,7354447
dme04310,12798588
dme04310,53557
dme04310,34284
dme04310,33204
dme04310,31659
dme04310,42692
dme04310,34009
dme04310,34367
dme04310,34010
dme04310,34011
dme04310,39013
dme04310,34708
dme04310,43319
dme04310,44801
dme04310,44279
dme04310,42871
dme04310,32818
dme04310,32838
dme04310,36897
dme04310,48311
dme04310,35065
dme04310,41602
dme04310,38890
dme04310,43565
dme04310,35922
dme04310,43162
dme04310,36775
dme04310,41633
dme04310,38831
dme04310,36298
dme04310,37300
dme04310,34819
dme04310,32551
dme04310,41136
dme04310,40090
dme04310,8674098
dme04310,32624
dme04310,39884
dme04320,38168
dme04320,45931
dme04320,37455
dme04320,44543
dme04320,42752
dme04320,44505
dme04320,33692
dme04320,3354888
dme04320,31872
dme04320,41666
dme04320,42757
dme04320,34171
dme04320,31221
dme04320,33392
dme04320,34648
dme04320,47781
dme04320,33611
dme04320,31293
dme04320,3355150
dme04320,39018
dme04320,39833
dme04320,31358
dme04320,36497
dme04320,34521
dme04320,34524
dme04320,34790
dme04320,41140
dme04320,31239
dme04330,40314
dme04330,35764
dme04330,43856
dme04330,32078
dme04330,44205
dme04330,40260
dme04330,33467
dme04330,251430
dme04330,34881
dme04330,42313
dme04330,34263
dme04330,31589
dme04330,31293
dme04330,39431
dme04330,31624
dme04330,42445
dme04330,43275
dme04330,40062
dme04330,42964
dme04330,38565
dme04330,41602
dme04330,43558
dme04330,36555
dme04330,31840
dme04330,43162
dme04341,39474
dme04341,44098
dme04341,33196
dme04341,32996
dme04341,32997
dme04341,43644
dme04341,40651
dme04341,37713
dme04341,41704
dme04341,32995
dme04341,37763
dme04341,31014
dme04341,31016
dme04341,53445
dme04341,35653
dme04341,49045
dme04341,35742
dme04341,44274
dme04341,32221
dme04341,43673
dme04341,43767
dme04341,35851
dme04341,32188
dme04341,31248
dme04341,318552
dme04341,31229
dme04341,42504
dme04341,34896
dme04341,12798588
dme04341,34284
dme04341,42737
dme04341,36999
dme04341,41565
dme04341,32855
dme04341,49701
dme04341,35065
dme04341,36298
dme04341,36240
dme04341,33972
dme04341,33432
dme04350,38091
dme04350,38654
dme04350,35381
dme04350,44096
dme04350,31310
dme04350,43826
dme04350,39474
dme04350,32996
dme04350,32997
dme04350,37713
dme04350,33529
dme04350,3354888
dme04350,32995
dme04350,33753
dme04350,43856
dme04350,44263
dme04350,37763
dme04350,31014
dme04350,31016
dme04350,53445
dme04350,2768940
dme04350,43725
dme04350,35742
dme04350,35731
dme04350,31738
dme04350,37661
dme04350,37838
dme04350,5740414
dme04350,32225
dme04350,12798588
dme04350,36461
dme04350,36999
dme04350,41941
dme04350,42059
dme04350,37778
dme04350,34435
dme04350,45959
dme04350,31027
dme04350,38565
dme04350,41772
dme04350,35900
dme04350,35503
dme04350,36775
dme04350,36382
dme04350,36373
dme04350,36372
dme04350,36298
dme04350,32498
dme04350,43916
dme04350,33432
dme04382,38723
dme04382,43043
dme04382,47220
dme04382,37552
dme04382,39245
dme04382,37315
dme04382,31776
dme04382,33726
dme04382,2768940
dme04382,36542
dme04382,32604
dme04382,42796
dme04382,318721
dme04382,317841
dme04382,32659
dme04382,34835
dme04382,37887
dme04382,36448
dme04382,33727
dme04382,34910
dme04382,41062
dme04382,37657
dme04382,26067068
dme04382,42368
dme04382,43312
dme04382,47877
dme04382,37516
dme04382,45959
dme04382,34093
dme04382,42169
dme04391,37368
dme04391,38657
dme04391,31310
dme04391,37089
dme04391,32351
dme04391,37247
dme04391,35526
dme04391,43651
dme04391,33529
dme04391,33619
dme04391,36054
dme04391,34405
dme04391,35430
dme04391,42634
dme04391,32979
dme04391,41273
dme04391,32083
dme04391,2768940
dme04391,35340
dme04391,36059
dme04391,33245
dme04391,48632
dme04391,43673
dme04391,33156
dme04391,42186
dme04391,33613
dme04391,317824
dme04391,326198
dme04391,44861
dme04391,252554
dme04391,2768677
dme04391,33627
dme04391,3346149
dme04391,41783
dme04391,34924
dme04391,37851
dme04391,31521
dme04391,33218
dme04391,39399
dme04391,47594
dme04391,34179
dme04391,44448
dme04391,42734
dme04391,34009
dme04391,39013
dme04391,32703
dme04391,41885
dme04391,44801
dme04391,32752
dme04391,32805
dme04391,32813
dme04391,47877
dme04391,42896
dme04391,34573
dme04391,32849
dme04391,46156
dme04391,45959
dme04391,40444
dme04391,32536
dme04391,12798547
dme04392,44039
dme04392,32351
dme04392,37247
dme04392,43651
dme04392,42634
dme04392,32979
dme04392,41995
dme04392,33245
dme04392,43673
dme04392,252554
dme04392,33627
dme04392,41783
dme04392,37851
dme04392,33218
dme04392,42734
dme04392,32536
dme04512,38723
dme04512,33941
dme04512,44885
dme04512,33726
dme04512,36773
dme04512,31612
dme04512,39118
dme04512,33727
dme04512,43946
dme04512,39529
dme04512,34068
dme04517,37233
dme04517,37368
dme04517,43026
dme04517,44039
dme04517,35259
dme04517,32400
dme04517,35311
dme04517,31746
dme04517,43832
dme04517,249072
dme04517,31151
dme04517,37205
dme04517,38418
dme04517,35526
dme04517,38017
dme04517,32780
dme04517,32981
dme04517,3354888
dme04517,37603
dme04517,50391
dme04517,41995
dme04517,43402
dme04517,44885
dme04517,38001
dme04517,31872
dme04517,31792
dme04517,43770
dme04517,33411
dme04517,48632
dme04517,36084
dme04517,32631
dme04517,32398
dme04517,40848
dme04517,38244
dme04517,38231
dme04517,31667
dme04517,38146
dme04517,40904
dme04517,31248
dme04517,33203
dme04517,37403
dme04517,318552
dme04517,35215
dme04517,31474
dme04517,39258
dme04517,117406
dme04517,31201
dme04517,44097
dme04517,2768679
dme04517,2768716
dme04517,37888
dme04517,40912
dme04517,31554
dme04517,31292
dme04517,31364
dme04517,33262
dme04517,45278
dme04517,41957
dme04517,31521
dme04517,45821
dme04517,31290
dme04517,42446
dme04517,34912
dme04517,32601
dme04517,40620
dme04517,41398
dme04517,36002
dme04517,38863
dme04517,47594
dme04517,41062
dme04517,36746
dme04517,31166
dme04517,41917
dme04517,43359
dme04517,32703
dme04517,41885
dme04517,33319
dme04517,42866
dme04517,43319
dme04517,44801
dme04517,32746
dme04517,32752
dme04517,38993
dme04517,33864
dme04517,36497
dme04517,36513
dme04517,36897
dme04517,48311
dme04517,42567
dme04517,39387
dme04517,31405
dme04517,34780
dme04517,40444
dme04517,48973
dme04517,38898
dme04517,31002
dme04517,42159
dme04517,32920
dme04517,36699
dme04517,36703
dme04517,39130
dme04517,36775
dme04517,38831
dme04517,32696
dme04517,34793
dme04517,32569
dme04517,37238
dme04517,35343
dme04517,41124
dme04517,41136
dme04517,41183
dme04517,33881
dme04517,33444
dme04517,32623
dme04518,37233
dme04518,37368
dme04518,37455
dme04518,38723
dme04518,53573
dme04518,33941
dme04518,31151
dme04518,35526
dme04518,32981
dme04518,31220
dme04518,38488
dme04518,44885
dme04518,33726
dme04518,48632
dme04518,42549
dme04518,38146
dme04518,31248
dme04518,33203
dme04518,318552
dme04518,35215
dme04518,32990
dme04518,31201
dme04518,39118
dme04518,33262
dme04518,42066
dme04518,41957
dme04518,31521
dme04518,42446
dme04518,33727
dme04518,43946
dme04518,31166
dme04518,47396
dme04518,41885
dme04518,43319
dme04518,43281
dme04518,38978
dme04518,39529
dme04518,34068
dme04518,40444
dme04518,48973
dme04518,39907
dme04518,40999
dme04518,34127
dme04518,38831
dme04518,32551
dme04518,41136
dme04519,37233
dme04519,37368
dme04519,37455
dme04519,44148
dme04519,43026
dme04519,39054
dme04519,48532
dme04519,35311
dme04519,32351
dme04519,45343
dme04519,37247
dme04519,31151
dme04519,38494
dme04519,36125
dme04519,41087
dme04519,38251
dme04519,35526
dme04519,43651
dme04519,40651
dme04519,32257
dme04519,36139
dme04519,32981
dme04519,3354888
dme04519,36427
dme04519,42634
dme04519,32948
dme04519,32979
dme04519,44642
dme04519,31075
dme04519,37201
dme04519,35312
dme04519,43856
dme04519,31872
dme04519,31023
dme04519,32554
dme04519,44355
dme04519,3355143
dme04519,35207
dme04519,45307
dme04519,36059
dme04519,33245
dme04519,40517
dme04519,48632
dme04519,32078
dme04519,42549
dme04519,40260
dme04519,43501
dme04519,32221
dme04519,44289
dme04519,38146
dme04519,32188
dme04519,31248
dme04519,33467
dme04519,246497
dme04519,318552
dme04519,43528
dme04519,42186
dme04519,37493
dme04519,32743
dme04519,44861
dme04519,31201
dme04519,252554
dme04519,251430
dme04519,2768679
dme04519,33627
dme04519,41783
dme04519,43769
dme04519,37991
dme04519,36436
dme04519,37851
dme04519,31521
dme04519,3355173
dme04519,5740113
dme04519,44432
dme04519,40620
dme04519,41062
dme04519,53557
dme04519,31166
dme04519,41917
dme04519,26067066
dme04519,31659
dme04519,34009
dme04519,41861
dme04519,34010
dme04519,34011
dme04519,41885
dme04519,42093
dme04519,42866
dme04519,2768680
dme04519,43319
dme04519,49260
dme04519,44801
dme04519,40462
dme04519,34969
dme04519,44279
dme04519,31538
dme04519,33864
dme04519,42871
dme04519,32838
dme04519,42922
dme04519,46156
dme04519,53515
dme04519,42964
dme04519,35065
dme04519,34772
dme04519,34780
dme04519,34445
dme04519,39984
dme04519,40444
dme04519,38898
dme04519,34882
dme04519,40191
dme04519,32920
dme04519,43565
dme04519,35922
dme04519,36775
dme04519,41633
dme04519,32536
dme04519,38831
dme04519,49780
dme04519,32553
dme04519,32696
dme04519,34793
dme04519,38153
dme04519,48531
dme04519,37363
dme04519,41136
dme04519,41140
dme04519,40090
dme04519,41718
dme04519,43916
dme04519,33444
dme04519,32623
dme04620,40554
dme04620,31746
dme04620,41087
dme04620,32257
dme04620,42594
dme04620,3354888
dme04620,31872
dme04620,39659
dme04620,35956
dme04620,38146
dme04620,36057
dme04620,35329
dme04620,33203
dme04620,318725
dme04620,2768679
dme04620,41957
dme04620,42446
dme04620,44432
dme04620,32256
dme04620,42692
dme04620,36973
dme04620,42866
dme04620,43319
dme04620,44801
dme04620,34969
dme04620,43283
dme04620,34780
dme04620,37216
dme04620,31011
dme04620,38831
dme04620,41136
dme04620,41020
dme04624,40554
dme04624,38613
dme04624,37184
dme04624,38419
dme04624,38409
dme04624,38437
dme04624,32099
dme04624,41087
dme04624,32257
dme04624,42594
dme04624,37183
dme04624,43596
dme04624,43597
dme04624,43599
dme04624,36047
dme04624,41379
dme04624,35862
dme04624,35859
dme04624,50207
dme04624,50206
dme04624,50126
dme04624,37468
dme04624,43770
dme04624,42791
dme04624,50209
dme04624,37967
dme04624,49802
dme04624,37100
dme04624,34235
dme04624,32358
dme04624,39659
dme04624,45908
dme04624,43598
dme04624,31797
dme04624,35956
dme04624,36057
dme04624,42032
dme04624,33477
dme04624,318725
dme04624,39062
dme04624,38416
dme04624,326207
dme04624,38408
dme04624,317954
dme04624,317955
dme04624,38833
dme04624,318005
dme04624,2768679
dme04624,3771920
dme04624,3772082
dme04624,42504
dme04624,34849
dme04624,44432
dme04624,38863
dme04624,32256
dme04624,37978
dme04624,39063
dme04624,39064
dme04624,42692
dme04624,39020
dme04624,42866
dme04624,43222
dme04624,44339
dme04624,44801
dme04624,34969
dme04624,43273
dme04624,43283
dme04624,43256
dme04624,32832
dme04624,35047
dme04624,35045
dme04624,44497
dme04624,40034
dme04624,34761
dme04624,39663
dme04624,34780
dme04624,37216
dme04624,41785
dme04624,31011
dme04624,38858
dme04624,42253
dme04624,36748
dme04624,36769
dme04624,35861
dme04624,37272
dme04624,37277
dme04624,32534
dme04624,32648
dme04624,39870
dme04624,39869
dme04624,38350
dme04711,33759
dme04711,39167
dme04711,32167
dme04711,44669
dme04711,42503
dme04711,45588
dme04711,43673
dme04711,31248
dme04711,31251
dme04711,318552
dme04711,33571
dme04711,31363
dme04711,41883
dme04711,38872
dme04711,40162
dme04745,37368
dme04745,40664
dme04745,35751
dme04745,35526
dme04745,37613
dme04745,38092
dme04745,47878
dme04745,36384
dme04745,36385
dme04745,44913
dme04745,43118
dme04745,43828
dme04745,48632
dme04745,36003
dme04745,246420
dme04745,246577
dme04745,319047
dme04745,32343
dme04745,37629
dme04745,31376
dme04745,45234
dme04745,3355013
dme04745,31521
dme04745,40224
dme04745,42367
dme04745,33204
dme04745,43117
dme04745,34012
dme04745,41885
dme04745,38993
dme04745,34991
dme04745,36897
dme04745,48311
dme04745,40444
dme04745,43542
dme04745,36329
dme04745,40148
dme04814,37368
dme04814,38170
dme04814,37387
dme04814,38611
dme04814,35169
dme04814,35293
dme04814,36963
dme04814,37274
dme04814,35438
dme04814,33412
dme04814,34944
dme04814,34873
dme04814,39068
dme04814,32071
dme04814,35709
dme04814,35526
dme04814,37674
dme04814,32969
dme04814,44870
dme04814,42199
dme04814,38515
dme04814,36714
dme04814,38210
dme04814,32049
dme04814,34073
dme04814,38851
dme04814,35073
dme04814,35166
dme04814,38001
dme04814,38226
dme04814,37904
dme04814,33346
dme04814,33411
dme04814,35195
dme04814,43820
dme04814,35199
dme04814,3355181
dme04814,35007
dme04814,44160
dme04814,48632
dme04814,43379
dme04814,40848
dme04814,32057
dme04814,35680
dme04814,40904
dme04814,41955
dme04814,326131
dme04814,33501
dme04814,31474
dme04814,39537
dme04814,37671
dme04814,117406
dme04814,318231
dme04814,43295
dme04814,2768883
dme04814,2768886
dme04814,3771934
dme04814,37888
dme04814,5740248
dme04814,31554
dme04814,42485
dme04814,34262
dme04814,31521
dme04814,32028
dme04814,26067053
dme04814,26067054
dme04814,26067074
dme04814,26067075
dme04814,26067076
dme04814,41853
dme04814,43359
dme04814,41852
dme04814,34012
dme04814,41885
dme04814,34422
dme04814,39445
dme04814,33319
dme04814,2768680
dme04814,35061
dme04814,43310
dme04814,42889
dme04814,39318
dme04814,41566
dme04814,53561
dme04814,41440
dme04814,53515
dme04814,31405
dme04814,38020
dme04814,32785
dme04814,32314
dme04814,39332
dme04814,34445
dme04814,40444
dme04814,38580
dme04814,34882
dme04814,36810
dme04814,42159
dme04814,43517
dme04814,36718
dme04814,44086
dme04814,39130
dme04814,36303
dme04814,36876
dme04814,31240
dme04814,35962
dme04814,38153
dme04814,38135
dme04814,39536
dme04814,37238
dme04814,37374
dme04814,41124
dme04814,41183
dme04814,41171
dme04814,43984
dme04814,46074
dme04814,41717
dme04820,37368
dme04820,36615
dme04820,40849
dme04820,37447
dme04820,37387
dme04820,33941
dme04820,38418
dme04820,35526
dme04820,36089
dme04820,31075
dme04820,31129
dme04820,38384
dme04820,43633
dme04820,44885
dme04820,38001
dme04820,43770
dme04820,33726
dme04820,33346
dme04820,33351
dme04820,35007
dme04820,37482
dme04820,36773
dme04820,48632
dme04820,44013
dme04820,38231
dme04820,36740
dme04820,43777
dme04820,39561
dme04820,32352
dme04820,31201
dme04820,3346238
dme04820,33611
dme04820,31521
dme04820,33727
dme04820,37853
dme04820,43946
dme04820,38863
dme04820,19835139
dme04820,5740846
dme04820,41853
dme04820,41852
dme04820,41885
dme04820,41525
dme04820,48971
dme04820,32746
dme04820,38978
dme04820,33782
dme04820,32314
dme04820,40424
dme04820,40444
dme04820,38850
dme04820,34135
dme04820,38881
dme04820,35408
dme04820,33952
dme04820,33953
dme04977,43756
dme04977,33199
dme04977,41307
dme04977,34679
dme04977,246552
dme04977,246553
dme04977,326235
dme04977,39334
dme04977,34686
dme04977,41259
dme04977,41308
dme04980,31857
dme04980,41994
dme04980,53578
dme04980,43788
dme04980,39658
dme04981,35152
dme04981,35153
dme04981,41387
dme04981,42003
dme04981,32212
dme04981,31524
dme04981,246552
dme04981,246553
dme04981,326159
dme04981,35163
dme04981,326161
dme04981,33499
dme04981,43895
dme04981,37699
dme04981,41279
dme04981,42362
dme04981,34686
dme04981,34148
dme04981,47905
dme04981,35366
dme05100,37233
dme05100,37368
dme05100,42817
dme05100,53573
dme05100,35311
dme05100,31151
dme05100,35526
dme05100,32981
dme05100,33114
dme05100,43402
dme05100,44885
dme05100,43775
dme05100,40517
dme05100,45928
dme05100,48632
dme05100,38146
dme05100,33203
dme05100,43990
dme05100,40677
dme05100,35215
dme05100,31201
dme05100,42491
dme05100,44052
dme05100,31521
dme05100,42446
dme05100,42438
dme05100,41917
dme05100,41885
dme05100,34633
dme05100,43319
dme05100,33864
dme05100,38961
dme05100,40444
dme05100,48973
dme05100,38898
dme05100,36775
dme05100,38831
dme05100,32696
dme05100,34793
dme05100,32537
dme05100,41136
dme05100,33444
dme05100,32623
