"","CSF1","CSF2","CSF3","WTF1","WTF2","WTF3","CSM1","CSM2","CSM3","WTM1","WTM2","WTM3"
"CG12693",0.997216914005997,2.7719106592109,39.1756106143022,0,4.10273139581499,0,1077.00910128388,974.684346371086,983.156256724916,842.726445654352,716.420778333902,714.721296553588
"CG12698",0.997216914005997,0,38.1446734928732,0,0,2.01303141884727,641.951564858614,575.368660572235,699.133338115496,537.933251477334,383.657028834549,513.075789688939
"CG12699",6.98051839804198,0,506.190126621641,0,0,3.0195471282709,14504.8182644183,11621.4634073872,12442.3886267742,13408.7616441805,11026.2247113521,11929.5722366758
"CG12702",0,0,0,0,0,0,0,0,0,0,0,0
"CG12708",0,1.84794043947393,2.06187424285801,0,0,0,0,0,0,0,0,0
"CG1271",0,0,0,0,0,0,0,0,0,0,0,0
"CG12713",35.8998089042159,32.3389576907938,25.7734280357251,28.649166326065,37.9502654112886,32.2085027015563,135.351233554527,83.6005746130598,132.76810988251,110.153329825379,90.0419557468839,106.424017511898
"CG12715",0,0,0,0,0,0,0,0,0,0,0,0
"CG12716",10.969386054066,16.6314639552654,11.3403083357191,23.8743052717208,9.23114564058372,13.0847042225072,8.7011507285053,11.8024340630202,15.125480872691,17.1111968660782,12.7233198337988,17.9240450546354
"CG12723",64.8190994103898,20.3273448342133,48.4540447071632,84.0375545564573,4.10273139581499,79.5147410444671,1065.4075669792,995.338605981371,861.312105250461,54.5419400106243,975.780759561339,67.2151689548829
"CG12725",22.9359890221379,11.0876426368436,9.27843409286104,9.54972210868833,25.6420712238437,13.0847042225072,91.8454799120004,96.3865448479984,102.517148137128,64.1669882477933,44.0422609631497,53.7721351639063
"CG12728",16.9526875381019,13.8595532960545,26.8043651571541,44.8836939108351,43.0786796560574,36.2345655392508,55.1072879472003,57.0450979712643,71.4258818988187,68.4447874643129,59.7017315278252,79.5379499299447
"CG12729",0,0,11.3403083357191,0,0,0,212.694795585685,276.373664309057,251.251043385256,163.625820031873,132.126782889449,187.082220257757
"CG1273",4.98608457002998,6.46779153815877,4.12374848571602,7.63977768695066,4.10273139581499,5.03257854711817,18.3690959824001,17.7036510945303,8.40304492927279,13.9028474536886,8.80845219262994,4.48101126365886
"CG12730",10.969386054066,9.23970219736966,12.3712454571481,14.3245831630325,15.3852427343062,12.0781885130836,2.90038357616843,0.983536171918351,2.52091347878184,12.8333976495587,5.8723014617533,6.72151689548829
"CG12744",1.99443382801199,0.923970219736966,1.030937121429,0,0,1.00651570942363,1.93358905077896,5.9012170315101,5.88213145049095,0,7.82973528233773,0
"CG12746",21.9387721081319,36.0348385697417,25.7734280357251,55.3883882303923,48.2070939008261,26.1694084450145,30.9374248124633,23.6048681260404,32.7718752241639,23.5278956908575,22.510488936721,44.8101126365886
"CG1275",88.7523053465337,121.040098785543,84.5368439571784,131.786165099899,145.646964551432,105.684149489482,85.0779182342741,86.5511831288149,117.642629009819,126.195076887327,100.807841760098,105.303764695983
"CG12766",35.8998089042159,49.8943918657962,26.8043651571541,53.4784438086546,33.8475340154736,17.1107670602018,23.2030686093475,24.5884042979588,12.6045673939092,10.6944980412989,9.78716910292216,7.841769711403
"CG12768",1.99443382801199,6.46779153815877,4.12374848571602,3.81988884347533,7.17977994267623,9.05864138481271,9.66794525389478,5.9012170315101,6.72243594341823,6.41669882477933,8.80845219262994,12.3227809750619
"CG12769",7.97773531204797,1.84794043947393,2.06187424285801,8.5947498978195,4.10273139581499,2.01303141884727,6.76756167772635,7.86828937534681,5.88213145049095,7.48614862890922,9.78716910292216,6.72151689548829
"CG12773",9.97216914005997,12.0116128565806,14.4331197000061,12.4146387412948,13.3338770363987,11.07167280366,29.9706302870738,12.7859702349386,13.4448718868365,33.1529439280265,13.702036744091,31.367078845612
"CG12780",146.590886358882,126.583920103964,141.238385635774,480.351022067023,308.730537535078,455.951616368906,391.551782782739,652.084481981867,163.019071627892,482.32186166258,790.80326351611,526.518823479916
"CG12782",2.99165074201799,0.923970219736966,16.4949939428641,1.90994442173767,1.02568284895375,1.00651570942363,273.602850685222,205.559059930935,275.619873680147,255.598503187043,199.658249699612,199.405001232819
"CG12783",0,0,0,0,0,0,0,0,0,0,0,0
"CG12784",0.997216914005997,0,14.4331197000061,0,0,0,450.526248831497,560.61561799346,447.041990237312,257.737402795303,220.211304815749,250.936630764896
"CG12795",233.348757877403,220.828882517135,170.104625035786,209.138914180274,280.011417764373,196.270563337609,284.237590464507,355.056558062525,250.410738892329,281.265298486161,283.827903984743,330.474580694841
"CG12811",1191.67421223717,1223.33657093174,896.915295643234,1177.48073600127,1374.41501759802,1357.78969201248,798.572277971709,1051.40016778072,677.285421299387,1075.86650295467,1148.03493577277,1000.38576461184
"CG12814",0,0,0,0,0,0,0,0,0,0,0,0
"CG12817",33.9053750762039,21.2513150539502,30.9281136428701,19.0994442173767,14.3595598853525,25.1628927355908,150.819945960759,110.156051254855,116.802324516892,85.5559843303911,111.573727773313,80.6582027458594
"CG12818",112.685511282678,86.8532006552748,68.0418500143143,103.136998773834,99.4912363485134,78.5082253350434,104.413808742064,120.974949145957,108.399279587619,133.681225516236,164.424440929092,144.512613252998
"CG12822",0,0,0,0,0,0,0,0,0,0,0,0
"CG12824",0.997216914005997,4.61985109868483,0,4.77486105434416,1.02568284895375,2.01303141884727,0,0,0,2.13889960825978,0,0
"CG12825",234.345974791409,203.273448342133,214.434921257233,332.330329382354,286.165514858095,226.466034620318,148.88635690998,143.596281100079,128.566587417874,288.75144711507,284.806620895035,245.335366685322
"CG12826",41.8831103882519,18.4794043947393,38.1446734928732,47.7486105434416,37.9502654112886,29.1889555732854,3.86717810155791,5.9012170315101,6.72243594341823,20.3195462784679,21.5317720264288,24.6455619501237
"CG12828",0,0,0,0,0,0,4.83397262694739,2.95060851575505,10.0836539151273,52.4030404023645,27.404073488182,57.1328936116504
"CG12831",0,0,1.030937121429,0,0,0,90.878685386611,56.061561799346,87.391667264437,52.4030404023645,43.0635440528575,39.208848557015
"CG12836",5.98330148403598,2.7719106592109,7.21655985000303,6.68480547608183,1.02568284895375,15.0977356413545,6.76756167772635,11.8024340630202,11.7642629009819,8.55559843303911,28.3827903984743,11.2025281591471
"CG12848",0,0,0,0,0,0,0,0,0,0,0,0
"CG12849",0,0,0,0,0,0,0.966794525389478,3.9341446876734,0,0,0,0
"CG12851",0,0,0,0,1.02568284895375,0,0,0,0,0,0,0
"CG12853",0,7.39176175789573,24.7424909142961,0,3.07704854686124,3.0195471282709,945.52504583091,1217.61778083492,1156.25898226794,872.671040169989,697.82515703835,772.974442981153
"CG12857",0,0,0,0,0,0,0,0,0,0,0,0
"CG12860",16.9526875381019,1.84794043947393,248.45584626439,1.90994442173767,1.02568284895375,6.0390942565418,7225.82228276096,6304.46686199663,7120.74027306576,7320.38390926909,6042.59820414414,6482.90304569845
"CG12861",5.98330148403598,0,264.950840207254,0.954972210868833,0,7.04560996596544,6479.45690916028,6200.21202777328,6470.34459554005,6093.72498393211,4807.45746335536,5125.15663280982
"CG12862",0.997216914005997,0,0,0,0,0,0,0,0,0,0,0
"CG12863",86.7578715185217,77.6134984579052,60.8252901643113,70.6679436042936,73.8491651246698,74.4821624973489,58.9744660487582,82.6170384411415,61.3422279836914,69.5142372684428,73.4037682719162,54.892387979821
"CG12868",151.576970928912,157.074937355284,154.640568214351,276.941941151961,282.06278346228,270.752725834958,173.056220044717,200.641379071344,150.414504233983,423.502122435436,447.273628003543,395.449244017894
"CG12869",2.99165074201799,0.923970219736966,5.15468560714502,0,1.02568284895375,0,0,0.983536171918351,3.36121797170912,2.13889960825978,6.85101837204551,4.48101126365886
"CG12877",161.549140068971,184.794043947393,124.74339169291,158.525387004226,189.751327056443,105.684149489482,158.554302163874,172.118830085711,145.372677276419,177.528667485561,187.913646776105,192.683484337331
"CG1288",0,0,4.12374848571602,0,0,0,32.8710138632423,30.4896213294689,23.5285258019638,37.4307431445461,28.3827903984743,24.6455619501237
"CG12880",316.117761739901,330.781338665834,450.519522064475,159.480359215095,389.759482602424,343.221856913459,371.24909774956,404.233366658442,313.433575861875,410.668724785877,306.338392921464,358.480901092709
"CG12883",129.63819882078,163.542728893443,112.372146235762,151.840581528144,134.364453212941,90.586413848127,98.6130415897268,95.40300867608,89.0722762502916,79.1392855056118,91.9993895674683,96.3417421686654
"CG12885",0,1.84794043947393,2.06187424285801,1.90994442173767,2.05136569790749,1.00651570942363,0,2.95060851575505,0,2.13889960825978,1.95743382058443,2.24050563182943
"CG12895",0.997216914005997,0,1.030937121429,0,0,0,0,0,0,0,0.978716910292216,0
"CG12896",337.059316934027,532.206846568493,276.291148542973,217.733664078094,283.088466311234,99.6450552329398,298.739508345349,314.731575013872,341.163624128475,60.9586388354037,96.8929741189294,98.5822478004949
"CG12898",0,0,0,0,0,0,0,0,0,0,0,1.12025281591471
"CG12902",0,0,0,0,0,0,0,0,0,0,0,0
"CG12909",64.8190994103898,44.3505705473744,36.0827992500152,73.5328602369001,54.3611909945486,56.3648797277235,48.3397262694739,51.1438809397542,40.3346156605094,88.7643337427807,70.4676175410395,40.3291013729297
"CG12910",37.8942427322279,15.7074937355284,46.3921704643052,41.0638050673598,21.5393398280287,18.1172827696254,29.0038357616843,32.4566936733056,23.5285258019638,31.0140443197668,30.3402242190587,49.2911239002474
"CG12911",0,0,0,0,0,0,0,0,0,0,0,0
"CG12912",0,0,0,0,0,0,0,0,0,0,0,0
"CG12914",0,0,0,0,0,0,0,0,0,0,0,0
"CG12917",1.99443382801199,0.923970219736966,24.7424909142961,1.90994442173767,1.02568284895375,2.01303141884727,289.071563091454,263.587694074118,285.703527595275,99.4588317840796,129.190632158572,135.55059072568
"CG12920",4.98608457002998,3.69588087894787,1.030937121429,4.77486105434416,3.07704854686124,2.01303141884727,0,0,0.840304492927279,1.06944980412989,1.95743382058443,0
"CG12923",1.99443382801199,0.923970219736966,0,0,0,4.02606283769454,14.5019178808422,9.83536171918351,15.125480872691,10.6944980412989,17.6169043852599,11.2025281591471
"CG12926",458.719780442759,475.844663164538,494.849818285922,414.457939517073,430.786796560574,348.254435460577,369.315508698781,355.056558062525,305.87083542553,386.07137929089,419.869554515361,394.32899120198
"CG12929",0,0,0,0,0,0,0,0,0,0,0,0
"CG12934",0,0,0,0,0,0,0,1.9670723438367,0,0,0,0
"CG12935",0.997216914005997,0.923970219736966,0,0,0,0,0,0,0,0,0,0
"CG12942",97.7272575725877,85.9292304355379,88.6605924428944,87.8574433999326,76.926213671531,66.4300368219598,86.0447127596636,109.172515082937,105.03806161591,99.4588317840796,115.488595414481,101.943006248239
"CG12945",0,0,0,0,0,0,0,0,0,0,0,0
"CG12947",158.557489326953,127.507890323701,126.805265935768,88.8124156108015,99.4912363485134,209.355267560116,100.546630640506,148.513961959671,175.623639021801,206.403812197069,271.104584150944,154.594888596231
"CG12948",0.997216914005997,0,2.06187424285801,2.8649166326065,0,3.0195471282709,3.86717810155791,0.983536171918351,1.68060898585456,1.06944980412989,0.978716910292216,1.12025281591471
"CG12951",1.99443382801199,0,0,0,1.02568284895375,0,0,0,0.840304492927279,0,3.91486764116886,2.24050563182943
"CG12963",52.8524964423178,84.081289996064,78.3512212286044,78.3077212912443,66.6693851819935,70.4560996596544,276.503234261391,245.884042979588,313.433575861875,174.320318073172,103.743992490975,188.202473073672
"CG12964",0,0,0,0,0,0,0,0,0,0,0,0
"CG12971",2.99165074201799,8.3157319776327,8.24749697143204,32.4690551695403,34.8732168644274,29.1889555732854,4.83397262694739,14.7530425787753,15.125480872691,45.9863415775852,58.723014617533,26.8860675819531
"CG12974",5.98330148403598,5.5438213184218,4.12374848571602,2.8649166326065,5.12841424476873,5.03257854711817,1.93358905077896,3.9341446876734,3.36121797170912,5.34724902064944,2.93615073087665,6.72151689548829
"CG12983",0,0,0,0,0,0,0,0,0,0,0,0
"CG12984",1.99443382801199,5.5438213184218,3.09281136428701,2.8649166326065,0,9.05864138481271,29.0038357616843,24.5884042979588,25.2091347878184,18.1806466702081,21.5317720264288,13.4430337909766
"CG12985",3.98886765602399,7.39176175789573,10.30937121429,4.77486105434416,1.02568284895375,0,106.347397792843,79.6664299253864,72.266186391746,62.0280886395335,44.0422609631497,51.5316295320769
"CG12986",0,0,0,0,0,0,0,0,0,0,0,0
"CG1299",61.8274486683718,81.309379336853,58.7634159214533,38.1988884347533,58.4639223903636,23.1498613167436,17.4023014570106,22.6213319541221,10.0836539151273,24.5973454949874,5.8723014617533,33.6075844774414
"CG12990",3.98886765602399,9.23970219736966,7.21655985000303,6.68480547608183,7.17977994267623,10.0651570942363,6.76756167772635,5.9012170315101,10.9239584080546,127.264526691457,24.4679227573054,252.056883580811
"CG12991",0,0,0,0,0,0,0,0,0.840304492927279,0,0,0
"CG12992",0,1.84794043947393,0,0,0,0,0.966794525389478,0,1.68060898585456,0,0.978716910292216,0
"CG12994",0,0,0,0,0,0,0,0,0,0,0,0
"CG12995",21.9387721081319,35.1108683500047,20.6187424285801,12.4146387412948,18.4622912811674,12.0781885130836,21.2694795585685,12.7859702349386,23.5285258019638,11.7639478454288,20.5530551161365,15.683539422806
"CG12998",10.969386054066,13.8595532960545,18.5568681857221,11.459666530426,8.20546279162997,19.123798479049,0.966794525389478,6.88475320342846,6.72243594341823,7.48614862890922,8.80845219262994,4.48101126365886
"CG13000",0,0.923970219736966,2.06187424285801,0,3.07704854686124,0,0,2.95060851575505,0,0,0,0
"CG13001",81.7717869484917,70.2217367000095,72.1655985000303,90.7223600325391,62.5666537861785,53.3453325994526,85.0779182342741,85.5676469568965,68.0646639271096,84.4865345262612,104.722709401267,104.183511880068
"CG13002",8.97495222605397,3.69588087894787,4.12374848571602,26.7392219043273,18.4622912811674,0,0,0,0,0,0,1.12025281591471
"CG13003",14.95825371009,25.8711661526351,10.30937121429,6.68480547608183,20.5136569790749,18.1172827696254,8.7011507285053,15.7365787506936,21.8479168161093,7.48614862890922,11.7446029235066,11.2025281591471
"CG13004",5.98330148403598,1.84794043947393,13.4021825785771,4.77486105434416,1.02568284895375,12.0781885130836,3.86717810155791,7.86828937534681,5.04182695756367,2.13889960825978,4.89358455146108,2.24050563182943
"CG13005",28.9192905061739,31.4149874710569,30.9281136428701,16.2345275847702,43.0786796560574,34.2215341204036,28.0370412362949,31.4731575013872,37.8137021817275,28.875144711507,36.212525680812,24.6455619501237
"CG13008",1.99443382801199,0,61.8562272857403,0,0,1.00651570942363,1043.17129289525,1037.63066137386,1189.0308574921,951.810325675601,831.909373748384,846.911128831524
"CG13010",4.98608457002998,6.46779153815877,14.4331197000061,8.5947498978195,3.07704854686124,5.03257854711817,350.946412716381,358.990702750198,303.349921946748,226.723358475536,199.658249699612,258.778400476299
"CG13012",0,0,0,0,1.02568284895375,2.01303141884727,0,0.983536171918351,0,0,0,0
"CG13014",67.8107501524078,77.6134984579052,62.8871644071693,70.6679436042936,98.4655534995597,122.794916549683,60.9080550995371,75.732285237713,53.7794875473458,72.7225866808324,82.2122204645461,99.7025006164096
"CG13016",99.7216914005997,97.0168730723815,108.248397750046,70.6679436042936,125.133307572357,110.7167280366,91.8454799120004,134.744455552814,79.8289268280915,135.820125124496,114.509878504189,78.41769711403
"CG13018",54.8469302703298,48.0464514263223,44.3302962214472,68.757999182556,87.1830421610685,91.5929295575507,81.2107401327162,100.320689535672,116.802324516892,77.000385897352,127.233198337988,116.50629285513
"CG13021",0,0,0,0,0,0,0,0,0,0,0,0
"CG13022",48.8636287862938,31.4149874710569,35.0518621285862,33.4240273804092,25.6420712238437,34.2215341204036,76.3767675057688,96.3865448479984,115.121715531037,59.8891890312738,48.9358455146108,51.5316295320769
"CG13023",2.99165074201799,9.23970219736966,15.4640568214351,9.54972210868833,18.4622912811674,14.0912199319309,16.4355069316211,14.7530425787753,14.2851763797637,17.1111968660782,10.7658860132144,3.36075844774414
"CG13024",281.215169749691,357.576475038206,278.353022785831,231.103275030258,234.881372410408,169.09463918317,58.0076715233687,86.5511831288149,111.760497559328,96.25048237169,91.9993895674683,157.955647043975
"CG13026",0.997216914005997,0,0,0,1.02568284895375,4.02606283769454,1.93358905077896,0,0,1.06944980412989,0,0
"CG13028",204.429467371229,149.683175597389,152.578693971493,101.227054352096,69.7464337288548,146.951293575851,364.481536071833,365.875455953626,296.627486003329,212.820511021848,248.594095214223,162.436658307634
