"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","sex","direction"
"CC","GO:0005746","mitochondrial respirasome","4/327","60/7088",0.0666666666666667,1.44505606523955,0.761332023225055,0.299419872556154,0.999998288035457,0.964042122389576,"ND-24L/COX7CL/CG12464/SdhCL",4,"male","up"
"CC","GO:0070469","respirasome","4/327","60/7088",0.0666666666666667,1.44505606523955,0.761332023225055,0.299419872556154,0.999998288035457,0.964042122389576,"ND-24L/COX7CL/CG12464/SdhCL",4,"male","up"
"CC","GO:0098803","respiratory chain complex","4/327","60/7088",0.0666666666666667,1.44505606523955,0.761332023225055,0.299419872556154,0.999998288035457,0.964042122389576,"ND-24L/COX7CL/CG12464/SdhCL",4,"male","up"
"CC","GO:0099568","cytoplasmic region","6/327","102/7088",0.0588235294117647,1.27504946932902,0.61531319923626,0.330852090521798,0.999998288035457,0.964042122389576,"CG12395/CG13693/Rsph4a/kl-5/CG13202/CG10859",6,"male","up"
"CC","GO:1905368","peptidase complex","4/327","63/7088",0.0634920634920635,1.37624387165672,0.659653953985802,0.331134462040034,0.999998288035457,0.964042122389576,"Uch-L5R/Rpn13R/Prosbeta2R1/Prosalpha4T1",4,"male","up"
"CC","GO:0005881","cytoplasmic microtubule","2/327","26/7088",0.0769230769230769,1.66737238296871,0.749705458584202,0.338959145709958,0.999998288035457,0.964042122389576,"CG2955/CG32591",2,"male","up"
"CC","GO:0022627","cytosolic small ribosomal subunit","2/327","26/7088",0.0769230769230769,1.66737238296871,0.749705458584202,0.338959145709958,0.999998288035457,0.964042122389576,"CG12725/RpS28-like",2,"male","up"
"CC","GO:1990204","oxidoreductase complex","4/327","64/7088",0.0625,1.35474006116208,0.626913463600746,0.341754019687647,0.999998288035457,0.964042122389576,"ND-24L/CG12464/SdhCL/Gpdh2",4,"male","up"
"CC","GO:0008328","ionotropic glutamate receptor complex","1/327","10/7088",0.1,2.16758409785933,0.812517113482091,0.376640197571854,0.999998288035457,0.964042122389576,"Nmdar1",1,"male","up"
"CC","GO:0019774","proteasome core complex, beta-subunit complex","1/327","10/7088",0.1,2.16758409785933,0.812517113482091,0.376640197571854,0.999998288035457,0.964042122389576,"Prosbeta2R1",1,"male","up"
"CC","GO:0098878","neurotransmitter receptor complex","1/327","10/7088",0.1,2.16758409785933,0.812517113482091,0.376640197571854,0.999998288035457,0.964042122389576,"Nmdar1",1,"male","up"
"CC","GO:1990072","TRAPPIII protein complex","1/327","10/7088",0.1,2.16758409785933,0.812517113482091,0.376640197571854,0.999998288035457,0.964042122389576,"CG9067",1,"male","up"
"CC","GO:0000930","gamma-tubulin complex","1/327","11/7088",0.0909090909090909,1.97053099805393,0.70840363420941,0.40543910339186,0.999998288035457,0.964042122389576,"t-Grip84",1,"male","up"
"CC","GO:0030136","clathrin-coated vesicle","2/327","30/7088",0.0666666666666667,1.44505606523955,0.537197705572892,0.406025301641776,0.999998288035457,0.964042122389576,"RabX2/Rab9Fb",2,"male","up"
"CC","GO:0031967","organelle envelope","15/327","300/7088",0.05,1.08379204892966,0.326131047548967,0.411714053022596,0.999998288035457,0.964042122389576,"ND-24L/CG12917/Slc25A46b/COX7CL/CG12464/SdhCL/t-Grip84/ATPsynCF6L/Tim13/CG43321/CG32727/ATPsynG/CG1409/Tim17a2/CG13564",15,"male","up"
"CC","GO:0031975","envelope","15/327","300/7088",0.05,1.08379204892966,0.326131047548967,0.411714053022596,0.999998288035457,0.964042122389576,"ND-24L/CG12917/Slc25A46b/COX7CL/CG12464/SdhCL/t-Grip84/ATPsynCF6L/Tim13/CG43321/CG32727/ATPsynG/CG1409/Tim17a2/CG13564",15,"male","up"
"CC","GO:0036064","ciliary basal body","2/327","31/7088",0.0645161290322581,1.39844135345763,0.488916641280092,0.422295201602848,0.999998288035457,0.964042122389576,"CG13693/CG17118",2,"male","up"
"CC","GO:0030135","coated vesicle","3/327","52/7088",0.0576923076923077,1.25052928722654,0.398746499922728,0.432821439154681,0.999998288035457,0.964042122389576,"CG31787/RabX2/Rab9Fb",3,"male","up"
"CC","GO:0030008","TRAPP complex","1/327","12/7088",0.0833333333333333,1.80632008154944,0.614757465969356,0.432911395774347,0.999998288035457,0.964042122389576,"CG9067",1,"male","up"
"CC","GO:0035371","microtubule plus-end","1/327","12/7088",0.0833333333333333,1.80632008154944,0.614757465969356,0.432911395774347,0.999998288035457,0.964042122389576,"CG2955",1,"male","up"
"CC","GO:1990752","microtubule end","1/327","12/7088",0.0833333333333333,1.80632008154944,0.614757465969356,0.432911395774347,0.999998288035457,0.964042122389576,"CG2955",1,"male","up"
"CC","GO:0005751","mitochondrial respiratory chain complex IV","1/327","13/7088",0.0769230769230769,1.66737238296871,0.529634552015449,0.459118005947014,0.999998288035457,0.964042122389576,"COX7CL",1,"male","up"
"CC","GO:0005758","mitochondrial intermembrane space","1/327","13/7088",0.0769230769230769,1.66737238296871,0.529634552015449,0.459118005947014,0.999998288035457,0.964042122389576,"Tim13",1,"male","up"
"CC","GO:0005871","kinesin complex","1/327","13/7088",0.0769230769230769,1.66737238296871,0.529634552015449,0.459118005947014,0.999998288035457,0.964042122389576,"neb",1,"male","up"
"CC","GO:0032039","integrator complex","1/327","13/7088",0.0769230769230769,1.66737238296871,0.529634552015449,0.459118005947014,0.999998288035457,0.964042122389576,"IntS12",1,"male","up"
"CC","GO:0043596","nuclear replication fork","1/327","13/7088",0.0769230769230769,1.66737238296871,0.529634552015449,0.459118005947014,0.999998288035457,0.964042122389576,"timeout",1,"male","up"
"CC","GO:0045277","respiratory chain complex IV","1/327","13/7088",0.0769230769230769,1.66737238296871,0.529634552015449,0.459118005947014,0.999998288035457,0.964042122389576,"COX7CL",1,"male","up"
"CC","GO:0005747","mitochondrial respiratory chain complex I","2/327","34/7088",0.0588235294117647,1.27504946932902,0.35353479772139,0.469661999937453,0.999998288035457,0.964042122389576,"ND-24L/CG12464",2,"male","up"
"CC","GO:0030964","NADH dehydrogenase complex","2/327","34/7088",0.0588235294117647,1.27504946932902,0.35353479772139,0.469661999937453,0.999998288035457,0.964042122389576,"ND-24L/CG12464",2,"male","up"
"CC","GO:0045271","respiratory chain complex I","2/327","34/7088",0.0588235294117647,1.27504946932902,0.35353479772139,0.469661999937453,0.999998288035457,0.964042122389576,"ND-24L/CG12464",2,"male","up"
"CC","GO:0099513","polymeric cytoskeletal fiber","5/327","99/7088",0.0505050505050505,1.0947394433633,0.208756751704324,0.483846553614085,0.999998288035457,0.964042122389576,"Jupiter/CG2955/Efhc1.1/neb/CG32591",5,"male","up"
"CC","GO:0005793","endoplasmic reticulum-Golgi intermediate compartment","1/327","14/7088",0.0714285714285714,1.54827435561381,0.451574123859626,0.484117074788756,0.999998288035457,0.964042122389576,"CG31787",1,"male","up"
"CC","GO:0034704","calcium channel complex","1/327","14/7088",0.0714285714285714,1.54827435561381,0.451574123859626,0.484117074788756,0.999998288035457,0.964042122389576,"CG43321",1,"male","up"
"CC","GO:0042600","egg chorion","1/327","14/7088",0.0714285714285714,1.54827435561381,0.451574123859626,0.484117074788756,0.999998288035457,0.964042122389576,"Cp15",1,"male","up"
"CC","GO:0005741","mitochondrial outer membrane","2/327","36/7088",0.0555555555555556,1.20421338769963,0.270133803310391,0.499925505875076,0.999998288035457,0.964042122389576,"Slc25A46b/t-Grip84",2,"male","up"
"CC","GO:0031970","organelle envelope lumen","1/327","15/7088",0.0666666666666667,1.44505606523955,0.37945313845312,0.507964080237453,0.999998288035457,0.964042122389576,"Tim13",1,"male","up"
"CC","GO:0031968","organelle outer membrane","2/327","39/7088",0.0512820512820513,1.11158158864581,0.153659959140567,0.543191247775874,0.999998288035457,0.964042122389576,"Slc25A46b/t-Grip84",2,"male","up"
"CC","GO:0005721","pericentric heterochromatin","1/327","17/7088",0.0588235294117647,1.27504946932902,0.249686164557853,0.552411222110221,0.999998288035457,0.964042122389576,"HP6",1,"male","up"
"CC","GO:0005811","lipid droplet","1/327","17/7088",0.0588235294117647,1.27504946932902,0.249686164557853,0.552411222110221,0.999998288035457,0.964042122389576,"CG9265",1,"male","up"
"CC","GO:0010369","chromocenter","1/327","17/7088",0.0588235294117647,1.27504946932902,0.249686164557853,0.552411222110221,0.999998288035457,0.964042122389576,"HP6",1,"male","up"
"CC","GO:0000792","heterochromatin","2/327","40/7088",0.05,1.08379204892966,0.11686904168059,0.557024907839342,0.999998288035457,0.964042122389576,"HP6/neb",2,"male","up"
"CC","GO:0019867","outer membrane","2/327","40/7088",0.05,1.08379204892966,0.11686904168059,0.557024907839342,0.999998288035457,0.964042122389576,"Slc25A46b/t-Grip84",2,"male","up"
"CC","GO:0030134","COPII-coated ER to Golgi transport vesicle","1/327","18/7088",0.0555555555555556,1.20421338769963,0.19077013204105,0.57311006673898,0.999998288035457,0.964042122389576,"CG31787",1,"male","up"
"CC","GO:0016469","proton-transporting two-sector ATPase complex","2/327","42/7088",0.0476190476190476,1.03218290374254,0.0460021549843991,0.583791697505736,0.999998288035457,0.964042122389576,"ATPsynCF6L/ATPsynG",2,"male","up"
"CC","GO:0120025","plasma membrane bounded cell projection","20/327","447/7088",0.0447427293064877,0.969836285395672,-0.144884347493722,0.591792298657138,0.999998288035457,0.964042122389576,"ImpL2/CG12395/CG13693/Rsph4a/Or22b/gdrd/CG17118/kl-5/Efhc1.1/CG13202/Sdic4/Nmdar1/TbCMF46/Gld2/CG14339/tilB/CG10859/Ppr-Y/Cc2d2a/TTLL1A",20,"male","up"
"CC","GO:0005657","replication fork","1/327","20/7088",0.05,1.08379204892966,0.0825218892874417,0.611688344926164,0.999998288035457,0.964042122389576,"timeout",1,"male","up"
"CC","GO:0031201","SNARE complex","1/327","20/7088",0.05,1.08379204892966,0.0825218892874417,0.611688344926164,0.999998288035457,0.964042122389576,"Sec20",1,"male","up"
"CC","GO:0051233","spindle midzone","1/327","20/7088",0.05,1.08379204892966,0.0825218892874417,0.611688344926164,0.999998288035457,0.964042122389576,"CG2955",1,"male","up"
"CC","GO:0042995","cell projection","20/327","452/7088",0.0442477876106195,0.959108007902357,-0.19758497741869,0.612307748479036,0.999998288035457,0.964042122389576,"ImpL2/CG12395/CG13693/Rsph4a/Or22b/gdrd/CG17118/kl-5/Efhc1.1/CG13202/Sdic4/Nmdar1/TbCMF46/Gld2/CG14339/tilB/CG10859/Ppr-Y/Cc2d2a/TTLL1A",20,"male","up"
"CC","GO:0070069","cytochrome complex","1/327","21/7088",0.0476190476190476,1.03218290374254,0.0324800697154858,0.629653527609971,0.999998288035457,0.964042122389576,"COX7CL",1,"male","up"
"CC","GO:0008021","synaptic vesicle","2/327","48/7088",0.0416666666666667,0.90316004077472,-0.148043216305446,0.656845835724261,0.999998288035457,0.964042122389576,"RabX2/Rab9Fb",2,"male","up"
"CC","GO:1990351","transporter complex","5/327","121/7088",0.0413223140495868,0.895695908206333,-0.254490016884063,0.662910390113162,0.999998288035457,0.964042122389576,"ND-24L/CG12464/Tim13/Nmdar1/CG43321",5,"male","up"
"CC","GO:0005705","polytene chromosome interband","1/327","24/7088",0.0416666666666667,0.90316004077472,-0.104504381249423,0.678727404978406,0.999998288035457,0.964042122389576,"tHMG1",1,"male","up"
"CC","GO:0008287","protein serine/threonine phosphatase complex","1/327","24/7088",0.0416666666666667,0.90316004077472,-0.104504381249423,0.678727404978406,0.999998288035457,0.964042122389576,"CG8509",1,"male","up"
"CC","GO:0030139","endocytic vesicle","1/327","24/7088",0.0416666666666667,0.90316004077472,-0.104504381249423,0.678727404978406,0.999998288035457,0.964042122389576,"apolpp",1,"male","up"
"CC","GO:1903293","phosphatase complex","1/327","24/7088",0.0416666666666667,0.90316004077472,-0.104504381249423,0.678727404978406,0.999998288035457,0.964042122389576,"CG8509",1,"male","up"
"CC","GO:0099512","supramolecular fiber","6/327","147/7088",0.0408163265306122,0.884728203207889,-0.310577745216158,0.678785107110155,0.999998288035457,0.964042122389576,"Jupiter/Hsp67Bc/CG2955/Efhc1.1/neb/CG32591",6,"male","up"
"CC","GO:0015935","small ribosomal subunit","2/327","50/7088",0.04,0.867033639143731,-0.207492201414442,0.678812418989528,0.999998288035457,0.964042122389576,"CG12725/RpS28-like",2,"male","up"
"CC","GO:0099081","supramolecular polymer","6/327","149/7088",0.0402684563758389,0.872852656856105,-0.344946390476546,0.69139362246184,0.999998288035457,0.964042122389576,"Jupiter/Hsp67Bc/CG2955/Efhc1.1/neb/CG32591",6,"male","up"
"CC","GO:0070382","exocytic vesicle","2/327","52/7088",0.0384615384615385,0.833686191484357,-0.264707770371238,0.699621416185967,0.999998288035457,0.964042122389576,"RabX2/Rab9Fb",2,"male","up"
"CC","GO:0016607","nuclear speck","1/327","26/7088",0.0384615384615385,0.833686191484357,-0.186831779774068,0.707785064017737,0.999998288035457,0.964042122389576,"lncRNA:Hsromega",1,"male","up"
"CC","GO:0043186","P granule","1/327","26/7088",0.0384615384615385,0.833686191484357,-0.186831779774068,0.707785064017737,0.999998288035457,0.964042122389576,"krimp",1,"male","up"
"CC","GO:0000775","chromosome, centromeric region","2/327","54/7088",0.037037037037037,0.802808925133084,-0.319876677890282,0.719302354847125,0.999998288035457,0.964042122389576,"HP6/Mis12",2,"male","up"
"CC","GO:0034702","monoatomic ion channel complex","2/327","54/7088",0.037037037037037,0.802808925133084,-0.319876677890282,0.719302354847125,0.999998288035457,0.964042122389576,"Nmdar1/CG43321",2,"male","up"
"CC","GO:0032590","dendrite membrane","1/327","27/7088",0.037037037037037,0.802808925133084,-0.225754104647306,0.721315832081487,0.999998288035457,0.964042122389576,"Or22b",1,"male","up"
"CC","GO:0060293","germ plasm","1/327","27/7088",0.037037037037037,0.802808925133084,-0.225754104647306,0.721315832081487,0.999998288035457,0.964042122389576,"krimp",1,"male","up"
"CC","GO:0000776","kinetochore","1/327","28/7088",0.0357142857142857,0.774137177806903,-0.263342552241019,0.73422189679036,0.999998288035457,0.964042122389576,"Mis12",1,"male","up"
"CC","GO:0000922","spindle pole","1/327","28/7088",0.0357142857142857,0.774137177806903,-0.263342552241019,0.73422189679036,0.999998288035457,0.964042122389576,"t-Grip84",1,"male","up"
"CC","GO:0098802","plasma membrane signaling receptor complex","1/327","28/7088",0.0357142857142857,0.774137177806903,-0.263342552241019,0.73422189679036,0.999998288035457,0.964042122389576,"Nmdar1",1,"male","up"
"CC","GO:0022626","cytosolic ribosome","2/327","56/7088",0.0357142857142857,0.774137177806903,-0.373163328019434,0.73788884966996,0.999998288035457,0.964042122389576,"CG12725/RpS28-like",2,"male","up"
"CC","GO:0005814","centriole","1/327","29/7088",0.0344827586206897,0.747442792365285,-0.299700039328052,0.746532015735056,0.999998288035457,0.964042122389576,"t-Grip84",1,"male","up"
"CC","GO:0062023","collagen-containing extracellular matrix","1/327","29/7088",0.0344827586206897,0.747442792365285,-0.299700039328052,0.746532015735056,0.999998288035457,0.964042122389576,"CG41520",1,"male","up"
"CC","GO:0005777","peroxisome","2/327","57/7088",0.0350877192982456,0.76055582381029,-0.399146919736971,0.746783060624529,0.999998288035457,0.964042122389576,"Pmvk/CG14893",2,"male","up"
"CC","GO:0042579","microbody","2/327","57/7088",0.0350877192982456,0.76055582381029,-0.399146919736971,0.746783060624529,0.999998288035457,0.964042122389576,"Pmvk/CG14893",2,"male","up"
"CC","GO:0032153","cell division site","1/327","31/7088",0.032258064516129,0.699220676728815,-0.369078197391186,0.769472907397959,0.999998288035457,0.964042122389576,"t-Grip84",1,"male","up"
"CC","GO:1902495","transmembrane transporter complex","4/327","113/7088",0.0353982300884956,0.767286406321886,-0.548388695078155,0.772593311631027,0.999998288035457,0.964042122389576,"ND-24L/CG12464/Nmdar1/CG43321",4,"male","up"
"CC","GO:0000779","condensed chromosome, centromeric region","1/327","32/7088",0.03125,0.67737003058104,-0.402253688244535,0.780154834460573,0.999998288035457,0.964042122389576,"Mis12",1,"male","up"
"CC","GO:0016324","apical plasma membrane","2/327","62/7088",0.032258064516129,0.699220676728815,-0.523105606422036,0.787459682774376,0.999998288035457,0.964042122389576,"dyl/m",2,"male","up"
"CC","GO:0030018","Z disc","1/327","33/7088",0.0303030303030303,0.656843666017978,-0.43451032937169,0.790343237115249,0.999998288035457,0.964042122389576,"Hsp67Bc",1,"male","up"
"CC","GO:0099503","secretory vesicle","2/327","63/7088",0.0317460317460317,0.688121935828358,-0.546803851678335,0.794871844183346,0.999998288035457,0.964042122389576,"RabX2/Rab9Fb",2,"male","up"
"CC","GO:0031674","I band","1/327","34/7088",0.0294117647058824,0.637524734664508,-0.465907532641335,0.800060850363061,0.999998288035457,0.964042122389576,"Hsp67Bc",1,"male","up"
"CC","GO:0045495","pole plasm","1/327","34/7088",0.0294117647058824,0.637524734664508,-0.465907532641335,0.800060850363061,0.999998288035457,0.964042122389576,"krimp",1,"male","up"
"CC","GO:0005615","extracellular space","17/327","439/7088",0.0387243735763098,0.83938336363573,-0.764089523464308,0.809281567067453,0.999998288035457,0.964042122389576,"CG12896/CG4477/ImpL2/CG15080/CG41520/PPYR1/spz4/CG18735/Jhbp2/Spn43Aa/CG34316/TotE/Prx1/CG8560/apolpp/Psa/CG13748",17,"male","up"
"CC","GO:0030133","transport vesicle","2/327","66/7088",0.0303030303030303,0.656843666017978,-0.615932612027115,0.815756048801617,0.999998288035457,0.964042122389576,"RabX2/Rab9Fb",2,"male","up"
"CC","GO:0030425","dendrite","3/327","94/7088",0.0319148936170213,0.691782158891275,-0.661543660027528,0.815824535831999,0.999998288035457,0.964042122389576,"Or22b/Efhc1.1/tilB",3,"male","up"
"CC","GO:0097447","dendritic tree","3/327","94/7088",0.0319148936170213,0.691782158891275,-0.661543660027528,0.815824535831999,0.999998288035457,0.964042122389576,"Or22b/Efhc1.1/tilB",3,"male","up"
"CC","GO:0034703","cation channel complex","1/327","38/7088",0.0263157894736842,0.570416867857718,-0.583907541877402,0.834642549641605,0.999998288035457,0.964042122389576,"CG43321",1,"male","up"
"CC","GO:0099080","supramolecular complex","8/327","233/7088",0.0343347639484979,0.744234883385177,-0.873001856293977,0.85043117016927,0.999998288035457,0.964042122389576,"Jupiter/Hsp67Bc/CG2955/Efhc1.1/neb/Mis12/krimp/CG32591",8,"male","up"
"CC","GO:0099023","vesicle tethering complex","1/327","41/7088",0.024390243902439,0.528679048258373,-0.665589042080509,0.856604091733789,0.999998288035457,0.964042122389576,"CG9067",1,"male","up"
"CC","GO:0005819","spindle","2/327","75/7088",0.0266666666666667,0.578022426095821,-0.807918788368585,0.867459307275263,0.999998288035457,0.964042122389576,"CG2955/t-Grip84",2,"male","up"
"CC","GO:0098796","membrane protein complex","13/327","365/7088",0.0356164383561644,0.772016254032089,-0.983486463036707,0.86927411336856,0.999998288035457,0.964042122389576,"ND-24L/COX7CL/CG12464/SdhCL/ATPsynCF6L/Sec20/Nmdar1/CG43321/CG32727/ATPsynG/CG1409/Tim17a2/CG13564",13,"male","up"
"CC","GO:0030532","small nuclear ribonucleoprotein complex","1/327","44/7088",0.0227272727272727,0.492632749513483,-0.742401294220079,0.875656592383602,0.999998288035457,0.964042122389576,"snRNA:7SKa",1,"male","up"
"CC","GO:0098687","chromosomal region","3/327","107/7088",0.0280373831775701,0.607733859212895,-0.899111427241745,0.877785241607024,0.999998288035457,0.964042122389576,"tHMG1/HP6/Mis12",3,"male","up"
"CC","GO:0019005","SCF ubiquitin ligase complex","1/327","45/7088",0.0222222222222222,0.48168535507985,-0.767044424340634,0.881428922634959,0.999998288035457,0.964042122389576,"SkpD",1,"male","up"
"CC","GO:0045211","postsynaptic membrane","1/327","46/7088",0.0217391304347826,0.471213934317245,-0.79124418718275,0.886934068495866,0.999998288035457,0.964042122389576,"Nmdar1",1,"male","up"
"CC","GO:0032589","neuron projection membrane","1/327","47/7088",0.0212765957446809,0.461188105927516,-0.815020543207212,0.892184360969858,0.999998288035457,0.964042122389576,"Or22b",1,"male","up"
"CC","GO:1904949","ATPase complex","2/327","81/7088",0.0246913580246914,0.535205950088723,-0.925202154018123,0.894155933062734,0.999998288035457,0.964042122389576,"ATPsynCF6L/ATPsynG",2,"male","up"
"CC","GO:0000139","Golgi membrane","1/327","48/7088",0.0208333333333333,0.45158002038736,-0.838392109182419,0.897191563634658,0.999998288035457,0.964042122389576,"FucTB",1,"male","up"
"CC","GO:0019898","extrinsic component of membrane","1/327","49/7088",0.0204081632653061,0.442364101603944,-0.861376276085005,0.90196689867606,0.999998288035457,0.964042122389576,"ImpE2",1,"male","up"
"CC","GO:0030017","sarcomere","1/327","49/7088",0.0204081632653061,0.442364101603944,-0.861376276085005,0.90196689867606,0.999998288035457,0.964042122389576,"Hsp67Bc",1,"male","up"
"CC","GO:0043195","terminal bouton","1/327","49/7088",0.0204081632653061,0.442364101603944,-0.861376276085005,0.90196689867606,0.999998288035457,0.964042122389576,"Efhc1.1",1,"male","up"
"CC","GO:0031256","leading edge membrane","1/327","50/7088",0.02,0.433516819571865,-0.883989314397682,0.906521071730887,0.999998288035457,0.964042122389576,"Or22b",1,"male","up"
"CC","GO:0048471","perinuclear region of cytoplasm","1/327","51/7088",0.0196078431372549,0.425016489776339,-0.906246468380228,0.910864295593348,0.999998288035457,0.964042122389576,"krimp",1,"male","up"
"CC","GO:0036477","somatodendritic compartment","4/327","147/7088",0.0272108843537415,0.589818802138592,-1.10515455737719,0.913563792933362,0.999998288035457,0.964042122389576,"Zmynd10/Or22b/Efhc1.1/tilB",4,"male","up"
"CC","GO:0016604","nuclear body","1/327","52/7088",0.0192307692307692,0.416843095742178,-0.928162040665204,0.91500631283663,0.999998288035457,0.964042122389576,"lncRNA:Hsromega",1,"male","up"
"CC","GO:0030016","myofibril","1/327","52/7088",0.0192307692307692,0.416843095742178,-0.928162040665204,0.91500631283663,0.999998288035457,0.964042122389576,"Hsp67Bc",1,"male","up"
"CC","GO:0120114","Sm-like protein family complex","1/327","53/7088",0.0188679245283019,0.408978131671571,-0.9497494683413,0.918956417399225,0.999998288035457,0.964042122389576,"snRNA:7SKa",1,"male","up"
"CC","GO:0043235","receptor complex","1/327","54/7088",0.0185185185185185,0.401404462566542,-0.971021391527938,0.922723475183227,0.999998288035457,0.964042122389576,"Nmdar1",1,"male","up"
"CC","GO:0043025","neuronal cell body","2/327","90/7088",0.0222222222222222,0.48168535507985,-1.08824677884585,0.924984031905316,0.999998288035457,0.964042122389576,"Zmynd10/Efhc1.1",2,"male","up"
"CC","GO:0031248","protein acetyltransferase complex","1/327","55/7088",0.0181818181818182,0.394106199610787,-0.991989715309862,0.926315943709682,0.999998288035457,0.964042122389576,"CG31730",1,"male","up"
"CC","GO:0043292","contractile fiber","1/327","55/7088",0.0181818181818182,0.394106199610787,-0.991989715309862,0.926315943709682,0.999998288035457,0.964042122389576,"Hsp67Bc",1,"male","up"
"CC","GO:1902493","acetyltransferase complex","1/327","55/7088",0.0181818181818182,0.394106199610787,-0.991989715309862,0.926315943709682,0.999998288035457,0.964042122389576,"CG31730",1,"male","up"
"CC","GO:0098793","presynapse","3/327","125/7088",0.024,0.520220183486239,-1.19014097509066,0.932989420664135,0.999998288035457,0.964042122389576,"RabX2/Efhc1.1/Rab9Fb",3,"male","up"
"CC","GO:0031253","cell projection membrane","1/327","57/7088",0.0175438596491228,0.380277911905145,-1.03305984088769,0.933009012842782,0.999998288035457,0.964042122389576,"Or22b",1,"male","up"
"CC","GO:0045178","basal part of cell","1/327","57/7088",0.0175438596491228,0.380277911905145,-1.03305984088769,0.933009012842782,0.999998288035457,0.964042122389576,"apolpp",1,"male","up"
"CC","GO:0043679","axon terminus","1/327","58/7088",0.0172413793103448,0.373721396182643,-1.05318225654297,0.936124651130424,0.999998288035457,0.964042122389576,"Efhc1.1",1,"male","up"
"CC","GO:0000793","condensed chromosome","1/327","59/7088",0.0169491525423729,0.367387135230394,-1.07304238868167,0.939095808894343,0.999998288035457,0.964042122389576,"Mis12",1,"male","up"
"CC","GO:0044306","neuron projection terminus","1/327","59/7088",0.0169491525423729,0.367387135230394,-1.07304238868167,0.939095808894343,0.999998288035457,0.964042122389576,"Efhc1.1",1,"male","up"
"CC","GO:0044297","cell body","2/327","98/7088",0.0204081632653061,0.442364101603944,-1.22243225000873,0.945094296934199,0.999998288035457,0.964042122389576,"Zmynd10/Efhc1.1",2,"male","up"
"CC","GO:0097060","synaptic membrane","1/327","62/7088",0.0161290322580645,0.349610338364408,-1.13113652448032,0.947207676821692,0.999998288035457,0.964042122389576,"Nmdar1",1,"male","up"
"CC","GO:0036464","cytoplasmic ribonucleoprotein granule","1/327","66/7088",0.0151515151515152,0.328421833008989,-1.20541821208763,0.95637253351636,0.999998288035457,0.964042122389576,"krimp",1,"male","up"
"CC","GO:0035770","ribonucleoprotein granule","1/327","67/7088",0.0149253731343284,0.32352001460587,-1.22346765263336,0.958404174293938,0.999998288035457,0.964042122389576,"krimp",1,"male","up"
"CC","GO:0098794","postsynapse","1/327","68/7088",0.0147058823529412,0.318762367332254,-1.24132115291919,0.960341481658399,0.999998288035457,0.964042122389576,"Nmdar1",1,"male","up"
"CC","GO:0031252","cell leading edge","1/327","71/7088",0.0140845070422535,0.305293534909764,-1.29376203083125,0.965630077448679,0.999998288035457,0.964042122389576,"Or22b",1,"male","up"
"CC","GO:0031461","cullin-RING ubiquitin ligase complex","1/327","73/7088",0.0136986301369863,0.29692932847388,-1.32784138096609,0.968759008381557,0.999998288035457,0.964042122389576,"SkpD",1,"male","up"
"CC","GO:0005759","mitochondrial matrix","2/327","114/7088",0.0175438596491228,0.380277911905145,-1.46692548751088,0.971008167790959,0.999998288035457,0.964042122389576,"sra/CG32727",2,"male","up"
"CC","GO:0000228","nuclear chromosome","1/327","77/7088",0.012987012987013,0.281504428293419,-1.39405240362485,0.974190416358279,0.999998288035457,0.964042122389576,"timeout",1,"male","up"
"CC","GO:0044391","ribosomal subunit","2/327","118/7088",0.0169491525423729,0.367387135230394,-1.52392031581683,0.975351043670824,0.999998288035457,0.964042122389576,"CG12725/RpS28-like",2,"male","up"
"CC","GO:0150034","distal axon","1/327","79/7088",0.0126582278481013,0.274377733906244,-1.42625027512843,0.976542003569682,0.999998288035457,0.964042122389576,"Efhc1.1",1,"male","up"
"CC","GO:0045177","apical part of cell","2/327","120/7088",0.0166666666666667,0.361264016309888,-1.55187794096995,0.977280178143233,0.999998288035457,0.964042122389576,"dyl/m",2,"male","up"
"CC","GO:0005840","ribosome","2/327","123/7088",0.016260162601626,0.352452698838915,-1.59317366059402,0.979903155428278,0.999998288035457,0.964042122389576,"CG12725/RpS28-like",2,"male","up"
"CC","GO:0005654","nucleoplasm","7/327","295/7088",0.023728813559322,0.514341989322552,-1.87374454726898,0.985413384434509,0.999998288035457,0.964042122389576,"CG32117/lncRNA:Hsromega/alphaKap4/Hph/Gld2/CG42391/aop",7,"male","up"
"CC","GO:0043005","neuron projection","6/327","271/7088",0.022140221402214,0.479907918345238,-1.91985250559963,0.988038591861802,0.999998288035457,0.964042122389576,"ImpL2/Or22b/Efhc1.1/Nmdar1/Gld2/tilB",6,"male","up"
"CC","GO:0005768","endosome","3/327","182/7088",0.0164835164835165,0.357294082064724,-1.93167620724767,0.991661652862438,0.999998288035457,0.964042122389576,"RabX2/Rab9Fb/CG9067",3,"male","up"
"CC","GO:0005794","Golgi apparatus","5/327","257/7088",0.0194552529182879,0.421708968455122,-2.07668440149978,0.993369310885909,0.999998288035457,0.964042122389576,"CG17819/CG31787/FucTB/CG17287/CG9067",5,"male","up"
"CC","GO:0030424","axon","2/327","150/7088",0.0133333333333333,0.28901121304791,-1.9354896711158,0.99347307393341,0.999998288035457,0.964042122389576,"ImpL2/Efhc1.1",2,"male","up"
