"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
838.634386558184,-1.28683004187519,0.220853915813486,-5.82661184491717,5.65639637261047e-09,1.58798766551061e-06,"Cyp304a1"
2194.6265063256,1.15424338520371,0.199445877762077,5.78725114880856,7.154756698289e-09,1.94587023578779e-06,"AsnS"
28.1207688423486,2.63961177491408,0.458622388862423,5.75552314718309,8.63738851704132e-09,2.27791491708517e-06,"CG7173"
690.005396746106,0.961645511606927,0.169778823642019,5.66410751928973,1.47791719579651e-08,3.674946672862e-06,"CG9577"
153.402839010927,-2.53471641095591,0.447347969616469,-5.6660957087366,1.46087945785191e-08,3.674946672862e-06,"LysE"
300.60378754048,-2.76731720174069,0.490906701570531,-5.63715507017396,1.72882423729943e-08,4.06647495600457e-06,"AttD"
805.205631473151,1.54284270810478,0.273547969611891,5.64011756436635,1.69934098336161e-08,4.06647495600457e-06,"eIF4E3"
463.618970580871,-1.73267863327948,0.314169821672794,-5.51510206821856,3.48577598085042e-08,7.98334430561611e-06,"CG32440"
167.540376397195,-7.77200990859047,1.4113540246433,-5.5067756019293,3.65465624416711e-08,8.15550597256061e-06,"LysX"
18.0868911758237,7.05939484023681,1.30376431917005,5.41462497204302,6.14172950920168e-08,1.33628679796456e-05,"lncRNA:CR44580"
682.286316234858,0.992788897199831,0.183940136772774,5.39734782532128,6.76331941743121e-08,1.43563826560741e-05,"CG2736"
429.684684613354,1.25310692144664,0.232588495413209,5.38765650992499,7.1382307770283e-08,1.47914339172565e-05,"lncRNA:CR44922"
1988.34284270257,1.1600628524374,0.21650073885037,5.35823969284073,8.40367037715849e-08,1.70086379749792e-05,"Adk3"
2412.40197482828,1.4582613841729,0.273454644559357,5.33273584188975,9.67439971076299e-08,1.91355228824478e-05,"vrs"
7096.7322537899,-1.12033284977213,0.215022705845894,-5.21030021162073,1.88535307033152e-07,3.64627283802117e-05,"Arc1"
531.666238572745,-1.10409643178746,0.215236908913475,-5.12967983679465,2.90235381875175e-07,5.49112723578185e-05,"CG30008"
16.1375171314267,3.11196848672841,0.608417148586406,5.11485991799992,3.13973875640837e-07,5.8138609355366e-05,"CG8671"
1009.94197543939,0.915464351634216,0.179251338649555,5.10715489508278,3.27045652088717e-07,5.92974647943355e-05,"ImpL2"
97.7850538079764,-1.66033701805467,0.327125155747508,-5.0755406268303,3.86395782703748e-07,6.86286223851168e-05,"CG43336"
228.500875309052,-2.02805651190516,0.402149473793546,-5.0430415655506,4.581896713769e-07,7.97524941998632e-05,"mat"
435.093735282546,1.71363324934249,0.342389883976489,5.00491787152264,5.58858530892798e-07,9.53675645952945e-05,"CG9624"
661.248781109282,0.783877554431354,0.157638708258309,4.97262102114465,6.60537101112386e-07,0.000110551045980406,"Mdr65"
46.9896357067024,1.59285591237362,0.326260672662239,4.88215726209398,1.04931517501899e-06,0.00017230547109793,"IntS12"
67.1299368504748,1.57183047812392,0.323264900845712,4.86236047901199,1.15994134647641e-06,0.000186943880340448,"Mis12"
26.1183720465493,-7.86590143183909,1.63186737323629,-4.82018426303824,1.4342568538257e-06,0.00022695158906991,"CG44475"
170.295611173419,-1.10384614692872,0.229546121285079,-4.80882073175102,1.51823281699638e-06,0.00023594964654142,"mthl8"
46.81893071488,1.77278375155054,0.369482611156771,4.79801673480744,1.6024439341449e-06,0.000244667886997598,"Ttc26"
40.6050653383832,3.36175072281469,0.714114379912746,4.70758021036552,2.50674656573331e-06,0.00037614164416512,"CG46397"
60.6345555246922,2.02852321353055,0.432508556888047,4.6901342903503,2.73025800357974e-06,0.000402736193307704,"Ccp84Ad"
50.0989810582853,-1.93175944415041,0.414310601444625,-4.66258753074317,3.12258204257742e-06,0.000452930525275854,"Srg2"
210.101512656214,-4.02544420815643,0.868190413900492,-4.63659140173115,3.5420160684143e-06,0.000505346981039503,"TotZ"
52.1297112563669,1.60056360170549,0.346372328810402,4.62093380034873,3.82016668195674e-06,0.000536240494081766,"lncRNA:CR44779"
262.708484451788,-0.84041617218194,0.182449661950529,-4.60629065133494,4.09915338695523e-06,0.000566268760740815,"CG12868"
131.597794158922,-3.9086926065283,0.849836226484069,-4.59934806815578,4.23815153875009e-06,0.000576322388152219,"tobi"
218.150790950013,-1.13329577139043,0.252648707115572,-4.48565830527687,7.26891530077943e-06,0.000973251844041283,"Hsp70Ab"
836.88183129159,0.915667694052346,0.204838103287199,4.47020197589171,7.81457649301663e-06,0.00103045847301097,"Apoltp"
93.9627995916138,-1.51567003873468,0.345429058916941,-4.38778961876258,1.14508457672024e-05,0.00148741359271586,"PGRP-SC2"
