"","CSF1","CSF2","CSF3","CSM1","CSM2","CSM3","WRF1","WRF2","WRF3","WRM1","WRM2","WRM3"
"aurB",4.54099868890408,4.70247222188005,4.64568765357771,5.14263776312085,5.17840048111942,5.2423512715708,4.9930876200098,4.30841964410966,3.90541978255061,5.45695522984838,5.14127844359357,5.4267153594327
"aus",0,0,0,0,0,0,0,0,0,0,0,0
"aust",0,0,0,0,0,0,0,0,0,0,0,0
"aux",2.27459081917481,2.39795586488463,3.33894195418397,3.24807049816327,0.92430499432048,1.62840820264917,2.85374243968631,1.48023197973725,2.47319941332799,0.0853105272337635,2.71951831186128,2.07024377739973
"ave",6.31685831642029,6.34216372375863,6.53002865692803,7.3629969926392,7.42419475630506,7.12874652734461,6.62970534818631,6.731824400555,6.78404333095046,7.19870879892814,7.2173522289921,7.20757085416901
"awd",-1.33476654728388,-1.37005354488955,-1.3035889593618,0.259319461182631,-1.34902532450695,-1.43693223729462,-1.35083246384792,0.324002427167845,0.297376784721326,0.28499742040533,1.23478003058988,-1.32635844857538
"axed",1.19523710205986,2.4082606002328,2.30585270641351,3.83601788997857,1.97402972736967,3.62021232440261,3.57922513865641,2.29950041302119,2.26915502552733,2.93783442996875,2.89927824602147,3.4681387776299
"axo",0.941117381700428,-1.07622223059214,-1.00644127798811,-1.05828542904676,-0.0100389759721323,-1.11869618269631,0.916564289328103,0.0402360099857924,1.23769314146355,0.564879588774011,-0.102702081536247,0.576985495583403
"az2",6.02221286143441,6.19173425645082,5.95105564403876,6.48685694822603,6.2995023878656,6.1230017773898,5.84728602935235,6.01883217480606,6.19995533090264,6.07286216525532,6.50590975750133,6.16892746530123
"azot",1.50531001962098,2.40881241222983,4.17138109359417,7.83204971025416,7.9261439999272,8.2207739764309,1.49061746061516,1.53043900609002,1.51320350630223,7.50603912939529,7.17078893640384,7.45774294102266
"b",-1.77780805825241,-1.80422260963654,0.0412772053211821,-1.7914338936896,-0.927403811497965,-1.85428554434066,-1.78983441377736,-0.883833622251614,-1.77137456946145,-1.77788991074188,-1.84641715213456,-1.77151406413422
"b6",7.49036106856166,7.77977431319415,7.1690218964372,8.89453118354408,8.95773188538886,8.70426210023153,7.42738637605155,7.35845612802785,7.33281409518913,7.78417793244159,8.87603728111237,7.65621559699961
"bab1",0,0,0,0,0,0,0,0,0,0,0,0
"bab2",0,0,0,0,0,0,0,0,0,0,0,0
"babo",4.42721926412653,4.49397700764292,4.33469547668006,3.94241542577896,3.72467120828526,4.03961963210807,3.94617938819348,4.09069355050303,4.48801926753221,4.04168698706789,3.74590124689125,3.84266847606198
"babos",-1.36569073933018,-0.452612612342516,-0.378618034252464,-1.38217366226931,-0.429326373004001,-0.525875290244517,-1.38023880078815,-0.382995743711382,0.518195155924348,-1.36578975478377,-1.44868590044129,-0.404095698845419
"baf",2.47929747421004,2.83763230772286,2.13163980030615,0.123039052902565,2.98700719296496,2.30601774073103,2.60915017209991,2.68436995217372,2.493974581137,0.980820760220191,1.93266528444164,2.79073463892259
"bai",10.0658011702938,10.0710029168505,9.9567481276279,10.2579899724266,10.2688573766019,10.2223794122948,10.0159298329623,10.0476558323595,10.1635511224067,10.3244991798242,10.3685289093029,10.326869560232
"ball",-0.23468661956915,-1.32337551919781,0.394906872538536,1.59685757256536,-1.30186565833071,-0.357877930009771,0.327019143666247,-1.2593820581156,-1.27848899124306,-1.28739214184079,-1.38103395182512,0.362125537042203
"bam",4.61188087430166,4.37169477037312,4.10411312164604,4.73022560449369,5.22811103159808,3.98873438199371,4.08314891310948,4.53346620950745,3.4745230576378,2.71684175925026,3.50207966504111,4.06313356726131
"bap",3.711748754828,3.6490238587154,3.38837289417551,3.40935883956952,3.90553741561586,3.53086876711854,3.96706228093526,4.22275377635728,3.55346791542143,3.78942764123868,3.9488287938902,3.10267898870134
"barc",0,0,0,0,0,0,0,0,0,0,0,0
"bard",0.0609204413255847,-1.49466020673432,-0.465923482383109,0.0362201047078371,0.415920884964371,-1.55493690892515,-1.47733655197871,-1.43827538281941,-1.45511055694075,-1.46295514872015,-0.603255484758714,-1.45527851111479
"bark",-1.69282587145934,-0.901893351783401,-1.67027465715371,-1.70599211935687,-1.70313945767061,-0.968087670538202,-0.882602424230231,-1.67309850842896,-1.68660937863157,-1.69290496313577,-1.75912084047177,-0.334149360287377
"barr",-0.366302629990297,-0.400331329213055,-0.336242915951181,3.67080414246823,4.01780728611712,3.50732740542822,-0.381795538731923,-0.340006300260456,-0.358015298314242,2.849392553487,3.0595375259285,2.74643272066304
"baz",6.55714793893606,6.36954255708891,6.73633168772644,6.37492467285686,6.55363482012504,6.49844743302298,6.60582276748989,6.54813693897135,6.42427224655176,6.39494201115484,6.44353405453536,6.42392825657596
"bb8",3.49592170302974,2.88238872346749,7.12583297693724,10.3296960232024,10.2922549324346,10.4391678479773,2.89369478813413,2.91981298997109,2.90845006146741,10.3210969419452,9.88428488892678,10.0722729727288
"bbc",6.22737558096595,5.97855396334621,6.16658437705159,5.942224412637,5.58210652977478,6.31003881456937,6.22515786277241,6.07802674976686,6.0092128144057,5.55852627129869,5.61921288798365,5.97375991822636
"bbg",0.553812330591516,1.91358464718176,0.594906201202877,1.43489542957263,0.5350781735582,-0.508114944233357,3.06435950425973,2.52204380048321,-0.414938438550823,2.32867766081808,0.956927419071182,1.47735054446474
"bbx",3.66818902357385,3.09621067530839,3.57892652131901,3.12666757618705,2.60812960815976,1.04248346351177,3.41158330227872,3.20800853513873,2.46722815420049,1.17383142839006,2.88645192163389,1.99383388748237
"bc10",9.49323566232348,9.55642772065401,9.59282377002656,9.47931376747605,9.44474958848004,9.44674842332967,9.67532288638293,9.56885224133574,9.57578996631498,9.43572394836788,9.37743208288213,9.6144207103186
"bcd",0,0,0,0,0,0,0,0,0,0,0,0
"bchs",8.46630267798323,8.51523442396765,8.63376472752059,8.46684073878269,8.48642775376917,8.66154696637399,8.61539814102545,8.14894068883979,8.43363132134488,8.68530849959592,8.54237853519242,8.59113376322599
"bcn92",8.7496030861785,8.60175938358476,8.7229235414789,8.78971970726574,8.82545594974731,8.70204615090094,8.67791384930044,8.72387359889076,8.58907965144681,8.57888398709913,8.66657863639361,8.54942782626795
"bdg",0.348445711546331,1.18958406978116,0.392575852274467,0.322787602236256,-1.26789745207715,0.205488255344287,-1.26971165923027,-1.226202693214,-1.2449548461702,-0.223358883325004,-1.34559573777191,-1.24514192486262
"bdl",10.2058548800511,10.2754482579927,10.0840633249157,9.84626552900666,9.83423813209458,9.77897704906186,10.0019526352468,9.99056834696652,10.0137672206454,10.0029199387066,9.84978873406988,9.94384921980964
"bdwf",6.7859042020934,6.62932288123729,6.58284650665841,6.50377519939653,6.60353620725842,6.66132038913727,6.5432228627155,6.88410227442374,6.8768047772804,6.3135856962338,6.38156750750527,6.5161050069382
"be",5.32185625424731,5.40138192798358,5.15051505671368,4.77609900089444,4.56885516558122,4.93780728635511,4.96473272287714,5.07790712917695,5.4591254989036,4.9587470477543,4.92602424870273,4.97421642202145
"beag",7.97506679147916,8.07931175928209,7.9003325313073,8.19658514740877,8.2494287542632,8.16099347557334,7.89529135289852,7.87805600964674,8.00437312014801,8.2446381468929,7.96663787399581,7.95894901406811
"beat-IIIa",0,0,0,0,0,0,0,0,0,0,0,0
"beat-IIIb",0,0,0,0,0,0,0,0,0,0,0,0
"beat-IIIc",7.80010491857403,7.47411572148384,7.60456296898792,7.8539195309947,7.42267809733947,7.99295168136061,9.15435245552431,9.07646008498664,9.12765879624623,9.62567729356727,9.27870058823233,9.27792633189276
"beat-IIa",5.19040913489515,5.23939047116197,5.46664275158846,5.18654328724651,5.03792453076662,5.52124285515464,5.30166898200494,4.56879282228213,5.34733440831222,5.06367728986196,5.13581798307772,5.14425097012167
"beat-IIb",4.00179862912369,3.799342584341,3.91714163834695,4.03316944673626,3.83643547833079,4.37277565095382,3.97296123339677,3.83302177364565,4.08141850640958,3.70328356829525,3.77136564078336,4.01690532070521
"beat-IV",5.00424591351299,4.51958847751788,5.22630873296107,5.56679453897537,5.43943911286986,5.58545487953568,4.74076795152551,4.62902499482374,5.32935561795256,5.62179222859674,5.27205057450416,5.69884713877352
"beat-Ia",-2.05951069653122,-2.07510407578121,-2.04573327182647,-1.02906206560379,-2.06581167241375,-2.10465787421058,-2.06661025010564,-2.04745847375107,-2.05571279630724,-2.05955901675034,-2.10001290326358,-2.05579514460475
"beat-Ib",0,0,0,0,0,0,0,0,0,0,0,0
"beat-Ic",0,0,0,0,0,0,0,0,0,0,0,0
"beat-VI",7.14040431815987,6.30739403644311,6.99583652519108,7.63388700660702,7.25034100904161,7.42861081287183,7.38808918462691,7.05404670443901,7.30004831371635,7.79439483742459,7.45364019090802,7.45289158232023
"beat-VII",8.10562837439457,8.08631249076566,8.40133926306183,8.40115829814714,7.98149129251263,8.51936030383137,8.52767454018996,8.21252882634703,8.24781041940817,8.63917056229085,8.37482439880808,8.55926061746558
"beat-Va",5.42284189316115,5.50723938228051,5.45215994553758,5.53835115036321,5.52201626572288,5.57673063989163,5.84827946339757,5.6216849314421,5.48994839595466,6.04283065128561,5.74333640168587,5.99562046681484
"beat-Vb",3.91863048705846,4.28285869073527,3.89706301523811,3.95802592437009,4.74550833395813,4.74602253666758,4.59033515209649,3.89016929089301,4.00573111374661,3.23161631200745,4.07451794476848,4.507143771731
"beat-Vc",5.897920223793,5.79493366955183,5.91666778213749,6.2742319214417,6.18462608891509,6.33335415484103,5.95923558975746,5.54398478444822,6.05616454956487,5.9886828915806,6.29694806381134,6.05581903563687
"beg",8.03659581328062,7.89474981577857,7.87978936358055,7.78776913358348,7.72938155185811,7.6616618695918,7.87252155195493,7.7638196588124,8.056729815145,7.68040536814446,7.9624590957943,7.70159966232851
"bel",8.24633974444231,7.91530635439562,8.20860410329323,8.62124658049534,8.51361740450145,8.6291022806163,8.47126275888763,8.47650266631676,8.21563199631357,8.96053523880644,8.55296780459295,8.69527904082302
"ben",-0.581403529075596,2.26064987471601,1.36823595057191,0.92329274520641,0.92904020713487,0.281148587798828,2.15140799160416,1.36210134816844,0.420572102811499,-0.58148664581289,1.17685485284085,0.420335355697651
"bero",8.96312406012573,8.77167895552544,8.92549643021209,8.43822107750715,8.96446494332338,8.59889136694154,7.97444998086723,8.46829959017944,8.38642957418916,7.97950910299008,7.78858509760729,8.49411607010338
"beta'COP",9.44206400492856,9.55744839019791,9.52270695534857,9.43389526366168,9.458517922141,9.29796251820042,9.63961241373286,9.60747447122903,9.50110267135189,9.65479621948039,9.59220268703019,9.53471480321116
"beta-Man",-0.0863610976406473,-1.13820972136947,0.882132443933274,0.439028170203226,-1.11700203469053,-0.204935283985788,-1.11882459714381,-0.0542827203981143,0.476238572687937,0.46413270833895,0.337983138743748,-1.09414170728286
"beta-PheRS",8.61543388223052,8.50658064126282,8.51277700019888,8.51165404272924,8.57173054658489,8.39775228839902,8.56549244318339,8.62016577950316,8.71866261710329,8.72825699261045,8.86110325622068,8.49943688853581
"beta-Spec",2.22247543030912,2.16571256109642,3.08288852920751,2.73696573665014,3.30736722265435,3.45815679628202,1.9392896738791,2.26656626238924,1.6460914537547,3.57466362680465,2.86678846387139,2.23604819016423
"beta3GalTII",6.00190502414853,5.9365100662364,6.05987607563096,6.00168199991938,6.19234488569625,5.72572513813967,5.74757241793129,5.98214484600989,6.11600568430075,5.91319711562768,6.08900210221199,5.4865991086914
"beta4GalNAcTA",8.73535299026104,8.81875653769567,8.75495295388502,8.33840599549444,8.2461154499781,8.27271995495474,9.00340731882669,8.90884667351391,8.68600972923893,8.28226395395821,8.49387897503133,8.53314982854892
"beta4GalNAcTB",0,0,0,0,0,0,0,0,0,0,0,0
"beta4GalT7",6.76765111470363,6.90201540239792,6.95808868146612,7.59324884254439,7.52542826209173,7.45939778609389,6.39008936139936,6.83874515994339,7.20712903745004,7.410724574181,7.50929444316399,7.29419161403068
"betaCOP",9.49176181278777,9.59665166309107,9.44184107407261,9.38482643053393,9.34208271488076,9.49871566811262,9.57019435256757,9.59111325608187,9.12312656427669,9.59450256930447,9.4439713970444,9.40950577597236
"betaGlu",7.79054497088724,7.89670725427134,7.73780999202679,7.85745236805221,7.86482589484749,7.72361579727141,7.68291153086041,7.86635839266231,7.7811550831595,7.71780775850311,7.71597935425066,7.83601224335727
"betaNACtes1",-0.0238498972291414,-0.0597589177499991,0.0079173484848778,4.2635275031219,4.19004437446613,4.7940940025746,-0.0402057640976179,0.00393776456785533,-0.015096204249569,4.41206355978226,4.19439583470592,4.00381320416924
"betaNACtes2",0.371603475416077,1.13730827066885,2.3332924753276,4.81425804177599,5.26372636171491,5.28434259178335,0.35520292468812,0.399513389692437,0.380389408608638,4.66924541723886,4.42307761245164,4.99972452723492
"betaNACtes3",2.14050131090344,1.03857195654157,2.93059884000902,5.70351432581403,5.5217743954828,5.60019834391389,2.8539388431166,3.6931909692286,3.45667679815639,5.47240675343067,5.05416563680961,5.46898044118819
"betaNACtes4",0.941158440398374,2.00343156264525,2.66047408794323,5.79068640580197,6.10521253077554,5.82321166311184,2.34108840076469,1.66184476095511,2.99801529950188,5.76716781487622,5.06227879312139,5.45265089629376
"betaNACtes6",-0.337316742808867,-0.370296123809561,-0.308151888295498,2.68595795144614,4.11522147897941,3.31223039250086,1.16308618855952,1.23018124418922,-0.329279039055435,2.58867681265621,2.77392248614129,1.20093390171319
"betaTry",0,0,0,0,0,0,0,0,0,0,0,0
"betaTub56D",7.89228844340704,8.17808842596636,7.95945600852202,7.76028190553434,8.21744812617526,8.03176942959901,8.00184115203197,8.28453959719078,7.72354599490197,7.96608778697967,8.23859501364353,8.0432047541
"betaTub60D",0,0,0,0,0,0,0,0,0,0,0,0
"betaTub65B",3.20576068825247,2.17791019161164,5.35972620545957,9.03150584611087,9.03827747271676,9.16033783122556,2.19244342126417,2.22578576540206,2.97695721956926,8.99244817141914,8.54990388324801,8.8743832811565
"betaTub85D",5.86100238515762,5.1606774210644,9.06618721125937,12.6417604987355,12.5324568663304,12.6958961827193,5.59699620350231,5.28844117659792,5.67604176567655,12.4846843255233,12.1668902243576,12.2013047204656
"betaTub97EF",5.55397331989675,6.13990959101362,6.15110258850988,5.67622158181291,5.40409314383419,5.34776060453685,5.65914674382034,5.91608219807244,5.86315512235077,5.48048440399159,5.62120026768813,5.21714734967154
"betaggt-I",0,0,0,0,0,0,0,0,0,0,0,0
"bgcn",0,0,0,0,0,0,0,0,0,0,0,0
"bgm",0.557326156904585,2.08456334323428,2.1988710461826,1.92582927797113,1.06705189185738,0.426882562737116,-0.414490919633121,1.12826862031789,1.97096034846033,2.30750734637674,-0.475413809292472,1.46651886528876
"bi",-1.67433583432559,-1.70513428946676,-1.64712406772083,-1.69022308811122,0.527119550737309,-1.76350594326843,-1.68835814974412,0.301550100878222,-1.66683460846533,-1.67443127150294,-0.810078365890104,-1.66699725443874
"bib",0,0,0,0,0,0,0,0,0,0,0,0
"bic",8.97714265788926,9.02085322044757,9.00527710771741,9.116359559871,9.20416403259983,8.99228128790502,8.81060400430921,9.08502395681232,9.21028641488808,9.32073551305106,9.16243140108193,9.15053065917687
"bif",3.77204287371829,4.7514155324064,4.36253008337582,4.51297895089576,4.16780604511328,4.84468723103144,4.04061038803159,3.53127722150024,3.86892321821502,4.25077735056899,4.37803580966967,3.86859551119358
"bigmax",8.18796926268806,8.07247292316883,8.21645661836271,7.80077711289683,7.97198918972473,7.57553538183623,8.25060881921204,8.50267149028618,8.44282301933166,7.92610750461962,7.55695283478296,7.85485299554408
"bin",3.75152331884473,3.43607624787115,2.57017973872743,4.10257219981588,2.25657401782506,3.83475826572407,4.05062731042906,2.93849569166427,3.76702129339897,3.82484746309682,3.79268890677496,4.15177765613496
"bin3",0.33910156021465,0.294595611761233,0.378633776835578,1.92663608254271,1.74350136238669,1.37443867656564,1.51383035469582,1.58460536207983,-0.665280210975683,-0.671781903035986,1.11520399142012,-0.665419451919952
"bip1",2.0987639121016,2.67631186131387,1.82030882747221,3.49935437974391,3.58611619193616,3.34821298667679,2.99566163857452,3.73680476135174,2.11198650009923,3.6865916395161,3.2825420308184,3.46185104534345
"bisc",0,0,0,0,0,0,0,0,0,0,0,0
"blanks",4.34539158498163,4.02345342665129,5.86333409209678,8.0924520511515,8.20819491557326,8.27320224389366,4.39720962138924,4.53761018935057,3.86062039341878,7.99669701023979,7.92444315797638,8.13035888913062
"blo",0.825235420350099,-0.182645965466477,1.59640426098986,-0.161856858617395,0.803153600230642,-1.30285451439452,-1.21327081779012,-0.106235193100732,-1.1876126008107,-1.19666858402526,-0.250804989980464,-1.18780649110145
"blot",4.12064741416747,4.26378753631045,4.05745764676015,2.54418909481901,3.06467554039738,3.53417089433995,4.25074703014662,4.28014085857079,4.29649727437666,3.08846367798299,3.38130891267082,3.4586790247102
"blow",1.8123819489492,2.56955406660626,2.68432485076739,2.44242687946016,2.60576670532326,2.7128283911066,1.78744253026908,2.1208337456485,1.48254213610715,2.07643987541117,0.870439506174139,3.01965295079635
"blp",0,0,0,0,0,0,0,0,0,0,0,0
"blw",16.1458419484524,16.2109796866787,16.2481940093877,15.914751161828,15.7730206219896,15.7991745632498,16.0910827301956,15.9627024070977,15.9037855430128,15.8743836673915,15.6393067283965,15.829988403603
"bma",5.63478013040455,5.41260135010403,5.51090949659359,5.1745287139159,5.37667232342315,5.73733164648323,5.29355042915184,5.16177895856082,5.54083675916827,5.32273345238293,4.92186246752255,5.31039919848736
"bmm",2.27941358287584,3.69982234075451,2.8765287835934,3.26022102505538,0.435783326452315,2.49613266220853,2.64099515964722,3.60247686701565,2.97412260838139,3.0810490861898,3.22094224436186,3.09609005380445
"bnb",8.46858876559838,8.4060876639124,8.60309511374255,8.17762962453123,8.65121469296328,8.61006397293079,8.33718009349728,8.37532208788834,8.81492728602621,8.57074020563106,8.1894442634226,8.52755939099873
"bnk",-1.43956031106225,-1.47038917927918,0.0804667481619968,-0.527671314612457,-1.45201764644842,-0.618355194732985,0.0175918866743381,-0.47775254531174,-1.43205167783857,-1.43965584248259,-1.51963514114422,-0.498527053661777
"bnl",4.53285912920445,4.37491780506572,3.94290572583667,4.2500195707407,4.59333055358658,4.69051946510594,4.63103362487216,4.21442198623588,4.35287995628643,4.03499747300745,3.94026690141095,4.24079041265699
"boca",7.34618196245086,7.13041507836392,7.05321293799352,6.99071568732933,7.54954276786979,7.15642583890107,7.18846804479659,7.06405106621656,7.67082519349928,7.34597782837301,7.36606603276869,7.33462685542111
"bocks",0,0,0,0,0,0,0,0,0,0,0,0
"boi",0.256251878300639,1.3848493226298,1.21058036192215,1.63532619692257,0.775025760960861,0.651103173148921,0.772458783495107,-0.726115407583144,0.2667619878964,0.256118266032693,-0.805790040477948,0.266533926607191
"boil",2.51332812604255,2.00493217404726,5.38482552694574,9.10609368233436,9.19817942923594,9.1413204303003,2.02030323686553,2.0554973539522,2.04023869588105,8.58308170579426,8.32245001373401,8.38334358503182
"bol",9.20005877031025,8.9075932193982,9.16560866085609,9.66400427503136,9.40076352562386,9.60763500846092,9.44475059444988,9.05153485884258,9.08083273877376,10.0811218900904,9.75954696252229,9.50296895305159
"boly",3.3179998120067,2.34233893200062,5.54409189527972,9.48083999216421,9.28447129806029,9.3755598999285,2.77493968946239,2.38778063451018,2.37403360001319,9.4672040982352,9.10273363680097,9.19296199023424
"bon",0,0,0,0,0,0,0,0,0,0,0,0
"bond",5.22867164870167,5.75763107639478,5.7788826620996,5.89995539860591,5.87149406639258,5.93722074395487,6.19861254164547,5.27673360297202,5.87693175268125,5.80302108466116,5.94190706610717,6.03465676471812
"bonsai",9.62637925474388,9.43002482585621,9.4015912217734,9.50724603431196,9.5891160336655,9.34850789154535,9.05855830686305,9.14172181270375,9.40284775190016,8.99856374857557,9.24476425482577,8.97039065081975
"bor",-2.24263257213935,-2.25210911510711,-2.23425963673474,-2.24752100704458,-1.93090107208287,-2.27006980446038,-2.24694717408812,-2.23530809133232,-2.24032447944931,-2.24266193771979,-2.26724692264255,-2.24037452486713
"bora",4.18679596042532,3.55838026277714,4.16166932157982,7.23140380607742,7.42601554420405,6.95614509292736,3.81286242205362,3.65630921511926,3.16865686574981,6.91571758886669,6.53010786245529,6.77718519842996
"borr",-1.75208537608328,-1.77526193466823,-1.73160788459794,-1.76404090652884,-0.99262232034439,-1.81918797082274,-1.76263749674337,-0.96241246799502,-1.74644052799554,-0.980397597403864,-1.06555116076685,-1.74656292289859
"boss",9.25404671765036,9.2514350048921,9.25779520333049,8.62555725874041,8.75899388350399,9.08313394345818,9.20317274360567,8.91553135325216,8.87113419143915,8.54873362274293,8.84026719856326,8.94885565374064
"botv",8.08598151502343,8.37955549608262,8.20045763293703,7.94510076553798,7.80065634337021,8.03471538019985,8.27931825121775,8.33655675586646,8.24500353891579,8.06085186752655,8.08629856790984,7.87629331920934
"bou",8.13475994780712,8.13986036080893,8.15123985063708,8.33753033069972,8.46048545185123,8.25987421378884,8.20909155057693,8.11434695032501,8.35425611303413,8.09775603622285,8.49063979723086,8.37408980570403
"bowl",3.73893747665429,3.67464359302935,3.46403106197371,3.70574340437966,3.71293028326432,2.62383052847697,3.77939865226638,2.4576151630011,3.32400210554238,1.39710301936889,3.64151733327067,3.09431294809356
"br",7.39768186476954,7.29889528803936,7.63820380119772,7.3962525543039,7.59724442824152,7.49060494827048,7.50997904881064,7.41501349752459,7.29590403409856,7.42354102341147,6.97971227165701,7.32433048222902
"brat",6.82584859146618,7.41935409061389,6.95025093188111,7.66227402237504,7.19628829254424,7.29440206407408,7.40140715778786,7.6412605590329,6.8904589160022,7.0980925651944,7.08922127868795,6.85061263138816
"brk",6.8002990169353,6.65490569920318,6.70388712014159,6.22913166606497,6.83900545737713,6.39086707416097,6.79880722101107,6.82192302492585,6.61685529202728,6.62341605852899,6.64858507848309,6.39036179423402
"brm",-1.75116630662065,-1.0051522712738,-1.73045617576404,-1.76325766068934,-1.76063789059575,-1.81903123621262,-1.76183830713604,-1.73304948753153,-0.964929974602967,-0.971496268637573,-1.81204894756295,-0.965053760002184
"brn",5.36254292331701,5.87875231387302,5.71523104064845,5.80429020406546,5.77387996986728,5.77065446232835,5.27629715994614,5.19696086165862,5.45925170619886,5.8192892179638,5.68616473326669,5.81610439940719
"brp",5.56053061239236,5.42327422294283,5.08959250808266,6.10665929000451,5.55753813184143,6.26887635445238,5.85635758929379,5.31740342770697,4.9324975001471,5.71419975852451,5.76707302180049,5.64452061214099
"bru1",8.54450967641222,8.57029422942094,8.31674180667701,8.51621078666395,8.3150844952336,8.25770224490726,8.71535350513781,8.45325406782647,8.29705714456541,8.24779140728431,8.15590306006819,8.44406074312993
"bru2",2.95398771361341,3.12330867657138,3.34229215492279,1.99465430448882,3.05059664225194,2.11521354136646,3.72673232736584,2.32138627698937,2.29134480546274,2.81794904818908,2.91537534665784,2.83256760413715
"bru3",8.10767877047303,7.79704204328644,8.12634282791123,8.64752436857781,8.33738163486079,8.62643490197748,8.60693159952685,8.17881630053766,7.98482613023468,9.0173781906507,8.60227924843783,8.38641904558707
"brun",8.49878006637287,8.65866926280064,8.5388754477439,8.23180408101749,8.01145995275637,8.2216865150666,8.65964830916079,8.6453142461612,8.39377104926542,8.33310011181195,8.23774934165844,8.33840795428379
"brv1",0.673133790553296,0.637176255514412,2.90126882294001,5.99988630617459,5.80595255739093,6.12694581202529,0.65673632310681,0.701066569044938,0.681923105030553,5.88824675847823,5.69028286118286,5.59289066097856
"brv2",0,0,0,0,0,0,0,0,0,0,0,0
"brv3",0,0,0,0,0,0,0,0,0,0,0,0
"brwl",4.41649757303037,5.39607517893301,5.29181490504733,4.9517456372917,4.5968232011524,4.8329235404981,5.33613632926564,5.46666003072438,4.63737573762375,4.98480763436678,5.09173795723972,5.10009061189245
"bs",6.1058947474993,6.51248535951738,5.98463459325281,6.1831116547515,6.11272682436824,6.19721238977297,6.23136603860366,6.58382598872523,6.87420205888396,6.28945928869693,6.54255661543088,6.54871190848413
"bsd",1.34768259571181,0.930483854491586,0.487169392931521,2.31246565391878,2.01503645504134,1.18978335702283,-0.539119142415476,1.02134232113478,0.99412011188555,0.981462635225806,0.849407930423842,-0.520586011036927
"bsf",10.5533948456826,10.6208589208163,10.5255837869664,10.4693744275134,10.468125938148,10.4278196010159,10.6889003809933,10.6214312932406,10.8104607478613,10.6386753054277,10.6213075449066,10.5015510450832
"bsh",2.13170209889116,2.62053946866363,2.18208552887431,1.84213450539766,3.12867523142573,2.17677079405466,2.3184133473027,1.57276166831581,2.95676340313244,2.34484961906939,2.99080472168701,1.88325104037946
"bsk",5.65697189354086,5.83809207038595,5.61801729698125,6.13407979678154,6.26665400260641,6.09017606765595,6.02961258315584,6.33036039606999,5.88067085063666,5.93919929449567,5.90600278664618,5.9366991379304
"bt",6.17834383352525,6.12651668427821,6.03023953490973,5.59949308825828,6.01299616479276,5.73076773206572,5.67080859589043,5.81415071247497,6.15000106612977,6.03936964161914,5.21359604828807,6.07152942785292
"btd",3.03408931401009,2.68862573263663,2.80006964056752,3.33109765013051,3.23852099014979,3.70505739742225,2.09274415804794,2.79349519246987,3.16957446859433,2.89950814127826,3.20111925136657,3.77970550789509
"btl",0,0,0,0,0,0,0,0,0,0,0,0
"btn",-0.351013873863853,-0.392038887515893,-1.32682660065983,-0.372211906869222,-1.37059715876131,-0.468990820530589,-1.37233804400309,-1.33058751033734,-1.34858178749415,-1.35696648002202,0.742901724078902,0.900153860537385
"btsz",0.993449969210102,2.24778827688045,2.84019979036314,2.98919497611901,2.4645306384433,1.66688791043482,0.972701531415001,2.69381912568562,3.23424212232136,2.78512943172702,2.33328794933066,1.49390439786842
"btv",5.0688002690013,5.40558127830681,5.59938861644836,5.53100929362819,5.96334759285866,6.17327134388455,5.07418856322536,5.18182211999511,5.08351872375218,5.1338736568196,5.17674901316096,5.8227568937564
"btz",0,0,0,0,0,0,0,0,0,0,0,0
"bug",7.5541029656945,7.60701821583293,7.48062773838626,8.17255846932853,8.11092289225197,7.95020384604269,7.65818190838512,7.81792263425457,7.85882853219336,8.11464752286082,8.2224607038666,8.04290259332175
"bumpel",7.46787092071604,7.65271701206723,6.90795944697678,6.13805539300046,5.67552879487493,5.59699028001838,7.95770887202244,7.30849187100794,6.34314608753848,6.11915151597102,6.54054351538704,6.34280629337074
"bun",8.54703387561215,8.47541948609138,8.42139954182339,8.36482688227428,8.51748191090256,8.6153314430271,8.69065805787525,8.85525080734801,8.12903688889323,8.69471104998929,8.64206489849281,8.63772606091204
"bur",4.80816582163407,4.1196358798304,4.11477958884472,3.20306491484955,4.2697349675056,3.93997192962461,4.81208820376328,3.89101807167024,4.50832639011072,4.12253498242608,3.68265459292859,4.41363257080394
"bves",2.89245358554689,2.69431467460367,0.364792991794988,2.72372586966757,3.3823365384544,2.57977447362145,2.98694806538528,3.27731645444393,2.61409271464853,3.22796614182563,2.26814999673454,1.95988457517092
"bw",0,0,0,0,0,0,0,0,0,0,0,0
"bwa",6.34024095021479,6.53360539187894,6.72308524047785,6.91688629681574,6.60599305584166,6.89130089714013,7.05960485147581,7.13259236728222,6.93151063934493,6.95064278731167,6.69036298408534,6.77739692163224
"by",1.92273124888116,1.86589147556441,2.37672630328796,2.29297314293603,0.790887097523237,1.4974433163336,1.28212727162413,2.52885400467482,1.31779155185013,1.30518538119131,2.32495447823623,1.31752144141933
"byn",0,0,0,0,0,0,0,0,0,0,0,0
"bys",7.5217394460606,7.5142218473143,7.18438034244809,7.27194093260576,7.37548426163893,7.52799383307802,7.52713340370294,7.43236260028279,7.50740172046786,7.6933912792791,7.47519007352618,7.59586372491163
"c(2)M",4.14343650527239,4.23757209620642,4.14212122442076,4.2184661814001,4.17278176454441,3.95722185495825,3.86155480844189,3.61481444873637,3.3782294637015,3.95881345518202,2.46295042732793,3.2607453066942
